mirror,date,source,source_type,credits,relationship
a,2024-02-01,ria.ru,domain,35,credited-by-mirror
a,2024-02-01,tass.ru,domain,45,credited-by-mirror
a,2024-02-02,ria.ru,domain,38,credited-by-mirror
a,2024-02-02,tass.ru,domain,47,credited-by-mirror
a,2024-02-03,ria.ru,domain,20,credited-by-mirror
a,2024-02-03,tass.ru,domain,25,credited-by-mirror
a,2024-02-04,ria.ru,domain,16,credited-by-mirror
a,2024-02-04,tass.ru,domain,23,credited-by-mirror
a,2024-02-05,ria.ru,domain,34,credited-by-mirror
a,2024-02-05,tass.ru,domain,56,credited-by-mirror
a,2024-02-06,ria.ru,domain,50,credited-by-mirror
a,2024-02-06,tass.ru,domain,51,credited-by-mirror
a,2024-02-07,ria.ru,domain,58,credited-by-mirror
a,2024-02-07,tass.ru,domain,66,credited-by-mirror
a,2024-02-08,ria.ru,domain,49,credited-by-mirror
a,2024-02-08,tass.ru,domain,54,credited-by-mirror
a,2024-02-09,ria.ru,domain,54,credited-by-mirror
a,2024-02-09,tass.ru,domain,35,credited-by-mirror
a,2024-02-10,ria.ru,domain,22,credited-by-mirror
a,2024-02-11,ria.ru,domain,19,credited-by-mirror
a,2024-02-12,ria.ru,domain,41,credited-by-mirror
a,2024-02-13,ria.ru,domain,30,credited-by-mirror
a,2024-02-14,ria.ru,domain,52,credited-by-mirror
a,2024-02-15,ria.ru,domain,43,credited-by-mirror
a,2024-02-16,ria.ru,domain,44,credited-by-mirror
a,2024-02-17,ria.ru,domain,49,credited-by-mirror
a,2024-02-17,tass.ru,domain,2,credited-by-mirror
a,2024-02-18,ria.ru,domain,33,credited-by-mirror
a,2024-02-19,ria.ru,domain,51,credited-by-mirror
a,2024-02-20,ria.ru,domain,57,credited-by-mirror
a,2024-02-20,tass.ru,domain,65,credited-by-mirror
a,2024-02-21,ria.ru,domain,29,credited-by-mirror
a,2024-02-21,tass.ru,domain,63,credited-by-mirror
a,2024-02-22,ria.ru,domain,42,credited-by-mirror
a,2024-02-22,tass.ru,domain,67,credited-by-mirror
a,2024-02-23,ria.ru,domain,34,credited-by-mirror
a,2024-02-23,tass.ru,domain,60,credited-by-mirror
a,2024-02-24,ria.ru,domain,45,credited-by-mirror
a,2024-02-24,tass.ru,domain,34,credited-by-mirror
a,2024-02-25,ria.ru,domain,27,credited-by-mirror
a,2024-02-25,tass.ru,domain,27,credited-by-mirror
a,2024-02-26,ria.ru,domain,36,credited-by-mirror
a,2024-02-26,tass.ru,domain,66,credited-by-mirror
a,2024-02-27,ria.ru,domain,39,credited-by-mirror
a,2024-02-27,tass.ru,domain,77,credited-by-mirror
a,2024-02-28,ria.ru,domain,40,credited-by-mirror
a,2024-02-28,tass.ru,domain,56,credited-by-mirror
a,2024-02-29,ria.ru,domain,39,credited-by-mirror
a,2024-02-29,tass.ru,domain,61,credited-by-mirror
deutsch,2024-02-01,Telegram: RuAS_Org,telegram,26,credited-by-mirror
deutsch,2024-02-01,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-02-01,Telegram: satellit_de,telegram,34,credited-by-mirror
deutsch,2024-02-01,ria.ru,domain,25,credited-by-mirror
deutsch,2024-02-01,tass.ru,domain,34,credited-by-mirror
deutsch,2024-02-02,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-02-02,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-02-02,Telegram: satellit_de,telegram,36,credited-by-mirror
deutsch,2024-02-02,ria.ru,domain,27,credited-by-mirror
deutsch,2024-02-02,tass.ru,domain,34,credited-by-mirror
deutsch,2024-02-03,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-03,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-02-03,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-03,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-02-03,ria.ru,domain,12,credited-by-mirror
deutsch,2024-02-03,tass.ru,domain,23,credited-by-mirror
deutsch,2024-02-04,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-04,Telegram: RuAS_Org,telegram,26,credited-by-mirror
deutsch,2024-02-04,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-02-04,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-02-04,ria.ru,domain,8,credited-by-mirror
deutsch,2024-02-04,tass.ru,domain,17,credited-by-mirror
deutsch,2024-02-05,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-02-05,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-02-05,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-02-05,ria.ru,domain,22,credited-by-mirror
deutsch,2024-02-05,tass.ru,domain,38,credited-by-mirror
deutsch,2024-02-06,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-06,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-02-06,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-02-06,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-02-06,ria.ru,domain,34,credited-by-mirror
deutsch,2024-02-06,tass.ru,domain,46,credited-by-mirror
deutsch,2024-02-07,Telegram: RuAS_Org,telegram,35,credited-by-mirror
deutsch,2024-02-07,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-02-07,Telegram: satellit_de,telegram,33,credited-by-mirror
deutsch,2024-02-07,ria.ru,domain,34,credited-by-mirror
deutsch,2024-02-07,tass.ru,domain,57,credited-by-mirror
deutsch,2024-02-08,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-08,Telegram: RuAS_Org,telegram,35,credited-by-mirror
deutsch,2024-02-08,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-08,Telegram: satellit_de,telegram,33,credited-by-mirror
deutsch,2024-02-08,ria.ru,domain,39,credited-by-mirror
deutsch,2024-02-08,tass.ru,domain,43,credited-by-mirror
deutsch,2024-02-09,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-02-09,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-09,Telegram: satellit_de,telegram,31,credited-by-mirror
deutsch,2024-02-09,ria.ru,domain,34,credited-by-mirror
deutsch,2024-02-09,tass.ru,domain,21,credited-by-mirror
deutsch,2024-02-10,Telegram: RuAS_Org,telegram,25,credited-by-mirror
deutsch,2024-02-10,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-02-10,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-02-10,ria.ru,domain,16,credited-by-mirror
deutsch,2024-02-11,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-11,Telegram: RuAS_Org,telegram,35,credited-by-mirror
deutsch,2024-02-11,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-11,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-02-11,ria.ru,domain,16,credited-by-mirror
deutsch,2024-02-12,Telegram: RuAS_Org,telegram,25,credited-by-mirror
deutsch,2024-02-12,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-02-12,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-02-12,ria.ru,domain,24,credited-by-mirror
deutsch,2024-02-13,Telegram: RuAS_Org,telegram,34,credited-by-mirror
deutsch,2024-02-13,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-02-13,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-02-13,ria.ru,domain,22,credited-by-mirror
deutsch,2024-02-14,Telegram: RuAS_Org,telegram,34,credited-by-mirror
deutsch,2024-02-14,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-02-14,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-02-14,ria.ru,domain,45,credited-by-mirror
deutsch,2024-02-15,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-02-15,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-02-15,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-02-15,ria.ru,domain,26,credited-by-mirror
deutsch,2024-02-16,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-16,Telegram: RuAS_Org,telegram,39,credited-by-mirror
deutsch,2024-02-16,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2024-02-16,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-02-16,ria.ru,domain,35,credited-by-mirror
deutsch,2024-02-17,Telegram: RuAS_Org,telegram,23,credited-by-mirror
deutsch,2024-02-17,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-02-17,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-02-17,ria.ru,domain,42,credited-by-mirror
deutsch,2024-02-17,tass.ru,domain,2,credited-by-mirror
deutsch,2024-02-18,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-02-18,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-02-18,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-02-18,ria.ru,domain,28,credited-by-mirror
deutsch,2024-02-19,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-02-19,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-02-19,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-02-19,ria.ru,domain,30,credited-by-mirror
deutsch,2024-02-20,Telegram: RuAS_Org,telegram,35,credited-by-mirror
deutsch,2024-02-20,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-20,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-02-20,ria.ru,domain,35,credited-by-mirror
deutsch,2024-02-20,tass.ru,domain,48,credited-by-mirror
deutsch,2024-02-21,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-21,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-02-21,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-02-21,Telegram: satellit_de,telegram,18,credited-by-mirror
deutsch,2024-02-21,ria.ru,domain,22,credited-by-mirror
deutsch,2024-02-21,tass.ru,domain,45,credited-by-mirror
deutsch,2024-02-22,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-02-22,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-02-22,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-02-22,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-02-22,ria.ru,domain,28,credited-by-mirror
deutsch,2024-02-22,tass.ru,domain,55,credited-by-mirror
deutsch,2024-02-23,Telegram: RuAS_Org,telegram,22,credited-by-mirror
deutsch,2024-02-23,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-02-23,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-02-23,ria.ru,domain,17,credited-by-mirror
deutsch,2024-02-23,tass.ru,domain,46,credited-by-mirror
deutsch,2024-02-24,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-02-24,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-02-24,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-02-24,ria.ru,domain,34,credited-by-mirror
deutsch,2024-02-24,tass.ru,domain,28,credited-by-mirror
deutsch,2024-02-25,Telegram: DruschbaFM,telegram,5,credited-by-mirror
deutsch,2024-02-25,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-02-25,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-02-25,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-02-25,ria.ru,domain,17,credited-by-mirror
deutsch,2024-02-25,tass.ru,domain,18,credited-by-mirror
deutsch,2024-02-26,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-02-26,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-02-26,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-02-26,ria.ru,domain,23,credited-by-mirror
deutsch,2024-02-26,tass.ru,domain,48,credited-by-mirror
deutsch,2024-02-27,Telegram: RuAS_Org,telegram,35,credited-by-mirror
deutsch,2024-02-27,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-02-27,Telegram: satellit_de,telegram,20,credited-by-mirror
deutsch,2024-02-27,ria.ru,domain,28,credited-by-mirror
deutsch,2024-02-27,tass.ru,domain,51,credited-by-mirror
deutsch,2024-02-28,Telegram: RuAS_Org,telegram,34,credited-by-mirror
deutsch,2024-02-28,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-02-28,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-02-28,ria.ru,domain,26,credited-by-mirror
deutsch,2024-02-28,tass.ru,domain,42,credited-by-mirror
deutsch,2024-02-29,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-02-29,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-02-29,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-02-29,ria.ru,domain,28,credited-by-mirror
deutsch,2024-02-29,tass.ru,domain,39,credited-by-mirror
poland,2024-02-01,Telegram: ukr_leaks_pl,telegram,20,credited-by-mirror
poland,2024-02-01,ria.ru,domain,10,credited-by-mirror
poland,2024-02-01,tass.ru,domain,11,credited-by-mirror
poland,2024-02-02,Telegram: ukr_leaks_pl,telegram,18,credited-by-mirror
poland,2024-02-02,ria.ru,domain,11,credited-by-mirror
poland,2024-02-02,tass.ru,domain,13,credited-by-mirror
poland,2024-02-03,Telegram: ukr_leaks_pl,telegram,15,credited-by-mirror
poland,2024-02-03,ria.ru,domain,8,credited-by-mirror
poland,2024-02-03,tass.ru,domain,2,credited-by-mirror
poland,2024-02-04,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2024-02-04,ria.ru,domain,8,credited-by-mirror
poland,2024-02-04,tass.ru,domain,6,credited-by-mirror
poland,2024-02-05,Telegram: ukr_leaks_pl,telegram,14,credited-by-mirror
poland,2024-02-05,ria.ru,domain,12,credited-by-mirror
poland,2024-02-05,tass.ru,domain,18,credited-by-mirror
poland,2024-02-06,Telegram: ukr_leaks_pl,telegram,13,credited-by-mirror
poland,2024-02-06,ria.ru,domain,16,credited-by-mirror
poland,2024-02-06,tass.ru,domain,5,credited-by-mirror
poland,2024-02-07,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2024-02-07,ria.ru,domain,24,credited-by-mirror
poland,2024-02-07,tass.ru,domain,9,credited-by-mirror
poland,2024-02-08,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2024-02-08,ria.ru,domain,10,credited-by-mirror
poland,2024-02-08,tass.ru,domain,11,credited-by-mirror
poland,2024-02-09,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2024-02-09,ria.ru,domain,20,credited-by-mirror
poland,2024-02-09,tass.ru,domain,14,credited-by-mirror
poland,2024-02-10,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2024-02-10,ria.ru,domain,6,credited-by-mirror
poland,2024-02-11,Telegram: ukr_leaks_pl,telegram,11,credited-by-mirror
poland,2024-02-11,ria.ru,domain,3,credited-by-mirror
poland,2024-02-12,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2024-02-12,ria.ru,domain,17,credited-by-mirror
poland,2024-02-13,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2024-02-13,ria.ru,domain,8,credited-by-mirror
poland,2024-02-14,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2024-02-14,ria.ru,domain,7,credited-by-mirror
poland,2024-02-15,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2024-02-15,ria.ru,domain,17,credited-by-mirror
poland,2024-02-16,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2024-02-16,ria.ru,domain,9,credited-by-mirror
poland,2024-02-17,Telegram: ukr_leaks_pl,telegram,13,credited-by-mirror
poland,2024-02-17,ria.ru,domain,7,credited-by-mirror
poland,2024-02-18,Telegram: ukr_leaks_pl,telegram,18,credited-by-mirror
poland,2024-02-18,ria.ru,domain,5,credited-by-mirror
poland,2024-02-19,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2024-02-19,ria.ru,domain,21,credited-by-mirror
poland,2024-02-20,Telegram: ukr_leaks_pl,telegram,12,credited-by-mirror
poland,2024-02-20,ria.ru,domain,22,credited-by-mirror
poland,2024-02-20,tass.ru,domain,17,credited-by-mirror
poland,2024-02-21,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2024-02-21,ria.ru,domain,7,credited-by-mirror
poland,2024-02-21,tass.ru,domain,18,credited-by-mirror
poland,2024-02-22,Telegram: ukr_leaks_pl,telegram,14,credited-by-mirror
poland,2024-02-22,ria.ru,domain,14,credited-by-mirror
poland,2024-02-22,tass.ru,domain,12,credited-by-mirror
poland,2024-02-23,Telegram: ukr_leaks_pl,telegram,24,credited-by-mirror
poland,2024-02-23,ria.ru,domain,17,credited-by-mirror
poland,2024-02-23,tass.ru,domain,14,credited-by-mirror
poland,2024-02-24,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2024-02-24,ria.ru,domain,11,credited-by-mirror
poland,2024-02-24,tass.ru,domain,6,credited-by-mirror
poland,2024-02-25,Telegram: ukr_leaks_pl,telegram,22,credited-by-mirror
poland,2024-02-25,ria.ru,domain,10,credited-by-mirror
poland,2024-02-25,tass.ru,domain,9,credited-by-mirror
poland,2024-02-26,Telegram: ukr_leaks_pl,telegram,22,credited-by-mirror
poland,2024-02-26,ria.ru,domain,13,credited-by-mirror
poland,2024-02-26,tass.ru,domain,18,credited-by-mirror
poland,2024-02-27,Telegram: ukr_leaks_pl,telegram,21,credited-by-mirror
poland,2024-02-27,ria.ru,domain,11,credited-by-mirror
poland,2024-02-27,tass.ru,domain,26,credited-by-mirror
poland,2024-02-28,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2024-02-28,ria.ru,domain,14,credited-by-mirror
poland,2024-02-28,tass.ru,domain,14,credited-by-mirror
poland,2024-02-29,Telegram: ukr_leaks_pl,telegram,18,credited-by-mirror
poland,2024-02-29,ria.ru,domain,11,credited-by-mirror
poland,2024-02-29,tass.ru,domain,22,credited-by-mirror
spanish,2024-02-01,Telegram: Eurekapress,telegram,16,credited-by-mirror
spanish,2024-02-01,Telegram: KaosCanal,telegram,43,credited-by-mirror
spanish,2024-02-01,Telegram: SputnikMundo,telegram,28,credited-by-mirror
spanish,2024-02-01,Telegram: guerrasygeo,telegram,64,credited-by-mirror
spanish,2024-02-01,Telegram: nuevo_orden_mundial_canal,telegram,26,credited-by-mirror
spanish,2024-02-01,Telegram: ophiucu,telegram,14,credited-by-mirror
spanish,2024-02-01,Telegram: rtnoticias,telegram,29,credited-by-mirror
spanish,2024-02-01,Telegram: tass_es,telegram,15,credited-by-mirror
spanish,2024-02-01,Telegram: wofnon,telegram,21,credited-by-mirror
spanish,2024-02-02,Telegram: Eurekapress,telegram,9,credited-by-mirror
spanish,2024-02-02,Telegram: KaosCanal,telegram,42,credited-by-mirror
spanish,2024-02-02,Telegram: SputnikMundo,telegram,29,credited-by-mirror
spanish,2024-02-02,Telegram: guerrasygeo,telegram,63,credited-by-mirror
spanish,2024-02-02,Telegram: nuevo_orden_mundial_canal,telegram,37,credited-by-mirror
spanish,2024-02-02,Telegram: ophiucu,telegram,49,credited-by-mirror
spanish,2024-02-02,Telegram: rtnoticias,telegram,28,credited-by-mirror
spanish,2024-02-02,Telegram: tass_es,telegram,18,credited-by-mirror
spanish,2024-02-02,Telegram: wofnon,telegram,46,credited-by-mirror
spanish,2024-02-03,Telegram: Eurekapress,telegram,21,credited-by-mirror
spanish,2024-02-03,Telegram: KaosCanal,telegram,40,credited-by-mirror
spanish,2024-02-03,Telegram: SputnikMundo,telegram,31,credited-by-mirror
spanish,2024-02-03,Telegram: guerrasygeo,telegram,60,credited-by-mirror
spanish,2024-02-03,Telegram: nuevo_orden_mundial_canal,telegram,36,credited-by-mirror
spanish,2024-02-03,Telegram: ophiucu,telegram,59,credited-by-mirror
spanish,2024-02-03,Telegram: rtnoticias,telegram,23,credited-by-mirror
spanish,2024-02-03,Telegram: tass_es,telegram,13,credited-by-mirror
spanish,2024-02-03,Telegram: wofnon,telegram,54,credited-by-mirror
spanish,2024-02-04,Telegram: Eurekapress,telegram,13,credited-by-mirror
spanish,2024-02-04,Telegram: KaosCanal,telegram,50,credited-by-mirror
spanish,2024-02-04,Telegram: SputnikMundo,telegram,18,credited-by-mirror
spanish,2024-02-04,Telegram: guerrasygeo,telegram,54,credited-by-mirror
spanish,2024-02-04,Telegram: nuevo_orden_mundial_canal,telegram,46,credited-by-mirror
spanish,2024-02-04,Telegram: ophiucu,telegram,26,credited-by-mirror
spanish,2024-02-04,Telegram: rtnoticias,telegram,22,credited-by-mirror
spanish,2024-02-04,Telegram: tass_es,telegram,14,credited-by-mirror
spanish,2024-02-04,Telegram: wofnon,telegram,27,credited-by-mirror
spanish,2024-02-05,Telegram: Eurekapress,telegram,31,credited-by-mirror
spanish,2024-02-05,Telegram: KaosCanal,telegram,68,credited-by-mirror
spanish,2024-02-05,Telegram: SputnikMundo,telegram,25,credited-by-mirror
spanish,2024-02-05,Telegram: guerrasygeo,telegram,33,credited-by-mirror
spanish,2024-02-05,Telegram: nuevo_orden_mundial_canal,telegram,46,credited-by-mirror
spanish,2024-02-05,Telegram: ophiucu,telegram,26,credited-by-mirror
spanish,2024-02-05,Telegram: rtnoticias,telegram,29,credited-by-mirror
spanish,2024-02-05,Telegram: tass_es,telegram,14,credited-by-mirror
spanish,2024-02-05,Telegram: wofnon,telegram,23,credited-by-mirror
spanish,2024-02-06,Telegram: Eurekapress,telegram,63,credited-by-mirror
spanish,2024-02-06,Telegram: KaosCanal,telegram,48,credited-by-mirror
spanish,2024-02-06,Telegram: SputnikMundo,telegram,20,credited-by-mirror
spanish,2024-02-06,Telegram: guerrasygeo,telegram,67,credited-by-mirror
spanish,2024-02-06,Telegram: nuevo_orden_mundial_canal,telegram,43,credited-by-mirror
spanish,2024-02-06,Telegram: ophiucu,telegram,34,credited-by-mirror
spanish,2024-02-06,Telegram: rtnoticias,telegram,34,credited-by-mirror
spanish,2024-02-06,Telegram: tass_es,telegram,19,credited-by-mirror
