mirror,date,source,source_type,credits,relationship
a,2025-07-14,Telegram: leblorikzov,telegram,63,credited-by-mirror
a,2025-07-14,Telegram: lomovkaa,telegram,64,credited-by-mirror
a,2025-07-14,Telegram: oroszokazigazsagoldalan,telegram,193,credited-by-mirror
a,2025-07-14,Telegram: ostashkonews,telegram,40,credited-by-mirror
a,2025-07-14,Telegram: rusputnikmd,telegram,46,credited-by-mirror
a,2025-07-15,Telegram: leblorikzov,telegram,60,credited-by-mirror
a,2025-07-15,Telegram: lomovkaa,telegram,65,credited-by-mirror
a,2025-07-15,Telegram: oroszokazigazsagoldalan,telegram,179,credited-by-mirror
a,2025-07-15,Telegram: ostashkonews,telegram,32,credited-by-mirror
a,2025-07-15,Telegram: rusputnikmd,telegram,72,credited-by-mirror
a,2025-07-16,Telegram: leblorikzov,telegram,77,credited-by-mirror
a,2025-07-16,Telegram: lomovkaa,telegram,72,credited-by-mirror
a,2025-07-16,Telegram: oroszokazigazsagoldalan,telegram,180,credited-by-mirror
a,2025-07-16,Telegram: ostashkonews,telegram,27,credited-by-mirror
a,2025-07-16,Telegram: rusputnikmd,telegram,86,credited-by-mirror
a,2025-07-17,Telegram: leblorikzov,telegram,77,credited-by-mirror
a,2025-07-17,Telegram: lomovkaa,telegram,63,credited-by-mirror
a,2025-07-17,Telegram: oroszokazigazsagoldalan,telegram,171,credited-by-mirror
a,2025-07-17,Telegram: ostashkonews,telegram,22,credited-by-mirror
a,2025-07-17,Telegram: rusputnikmd,telegram,70,credited-by-mirror
a,2025-07-18,Telegram: leblorikzov,telegram,88,credited-by-mirror
a,2025-07-18,Telegram: lomovkaa,telegram,56,credited-by-mirror
a,2025-07-18,Telegram: oroszokazigazsagoldalan,telegram,179,credited-by-mirror
a,2025-07-18,Telegram: ostashkonews,telegram,22,credited-by-mirror
a,2025-07-18,Telegram: rusputnikmd,telegram,54,credited-by-mirror
a,2025-07-19,Telegram: leblorikzov,telegram,70,credited-by-mirror
a,2025-07-19,Telegram: lomovkaa,telegram,56,credited-by-mirror
a,2025-07-19,Telegram: oroszokazigazsagoldalan,telegram,179,credited-by-mirror
a,2025-07-19,Telegram: ostashkonews,telegram,24,credited-by-mirror
a,2025-07-19,Telegram: rusputnikmd,telegram,34,credited-by-mirror
a,2025-07-20,Telegram: leblorikzov,telegram,87,credited-by-mirror
a,2025-07-20,Telegram: lomovkaa,telegram,50,credited-by-mirror
a,2025-07-20,Telegram: oroszokazigazsagoldalan,telegram,161,credited-by-mirror
a,2025-07-20,Telegram: ostashkonews,telegram,12,credited-by-mirror
a,2025-07-20,Telegram: rusputnikmd,telegram,52,credited-by-mirror
a,2025-07-21,Telegram: leblorikzov,telegram,78,credited-by-mirror
a,2025-07-21,Telegram: lomovkaa,telegram,66,credited-by-mirror
a,2025-07-21,Telegram: oroszokazigazsagoldalan,telegram,175,credited-by-mirror
a,2025-07-21,Telegram: ostashkonews,telegram,12,credited-by-mirror
a,2025-07-21,Telegram: rusputnikmd,telegram,76,credited-by-mirror
a,2025-07-22,Telegram: leblorikzov,telegram,55,credited-by-mirror
a,2025-07-22,Telegram: lomovkaa,telegram,59,credited-by-mirror
a,2025-07-22,Telegram: oroszokazigazsagoldalan,telegram,141,credited-by-mirror
a,2025-07-22,Telegram: ostashkonews,telegram,18,credited-by-mirror
a,2025-07-22,Telegram: rusputnikmd,telegram,80,credited-by-mirror
a,2025-07-23,Telegram: leblorikzov,telegram,79,credited-by-mirror
a,2025-07-23,Telegram: lomovkaa,telegram,49,credited-by-mirror
a,2025-07-23,Telegram: oroszokazigazsagoldalan,telegram,141,credited-by-mirror
a,2025-07-23,Telegram: ostashkonews,telegram,25,credited-by-mirror
a,2025-07-23,Telegram: rusputnikmd,telegram,78,credited-by-mirror
a,2025-07-24,Telegram: leblorikzov,telegram,71,credited-by-mirror
a,2025-07-24,Telegram: lomovkaa,telegram,46,credited-by-mirror
a,2025-07-24,Telegram: oroszokazigazsagoldalan,telegram,156,credited-by-mirror
a,2025-07-24,Telegram: ostashkonews,telegram,16,credited-by-mirror
a,2025-07-24,Telegram: rusputnikmd,telegram,62,credited-by-mirror
a,2025-07-25,Telegram: leblorikzov,telegram,70,credited-by-mirror
a,2025-07-25,Telegram: lomovkaa,telegram,48,credited-by-mirror
a,2025-07-25,Telegram: oroszokazigazsagoldalan,telegram,175,credited-by-mirror
a,2025-07-25,Telegram: ostashkonews,telegram,13,credited-by-mirror
a,2025-07-25,Telegram: rusputnikmd,telegram,58,credited-by-mirror
a,2025-07-26,Telegram: leblorikzov,telegram,77,credited-by-mirror
a,2025-07-26,Telegram: lomovkaa,telegram,52,credited-by-mirror
a,2025-07-26,Telegram: oroszokazigazsagoldalan,telegram,165,credited-by-mirror
a,2025-07-26,Telegram: ostashkonews,telegram,16,credited-by-mirror
a,2025-07-26,Telegram: rusputnikmd,telegram,48,credited-by-mirror
a,2025-07-27,Telegram: leblorikzov,telegram,73,credited-by-mirror
a,2025-07-27,Telegram: lomovkaa,telegram,49,credited-by-mirror
a,2025-07-27,Telegram: oroszokazigazsagoldalan,telegram,189,credited-by-mirror
a,2025-07-27,Telegram: ostashkonews,telegram,23,credited-by-mirror
a,2025-07-27,Telegram: rusputnikmd,telegram,42,credited-by-mirror
a,2025-07-28,Telegram: leblorikzov,telegram,69,credited-by-mirror
a,2025-07-28,Telegram: lomovkaa,telegram,79,credited-by-mirror
a,2025-07-28,Telegram: oroszokazigazsagoldalan,telegram,207,credited-by-mirror
a,2025-07-28,Telegram: ostashkonews,telegram,22,credited-by-mirror
a,2025-07-28,Telegram: rusputnikmd,telegram,76,credited-by-mirror
a,2025-07-29,Telegram: leblorikzov,telegram,72,credited-by-mirror
a,2025-07-29,Telegram: lomovkaa,telegram,45,credited-by-mirror
a,2025-07-29,Telegram: oroszokazigazsagoldalan,telegram,194,credited-by-mirror
a,2025-07-29,Telegram: ostashkonews,telegram,22,credited-by-mirror
a,2025-07-29,Telegram: rusputnikmd,telegram,94,credited-by-mirror
a,2025-07-30,Telegram: leblorikzov,telegram,70,credited-by-mirror
a,2025-07-30,Telegram: lomovkaa,telegram,49,credited-by-mirror
a,2025-07-30,Telegram: oroszokazigazsagoldalan,telegram,249,credited-by-mirror
a,2025-07-30,Telegram: ostashkonews,telegram,21,credited-by-mirror
a,2025-07-30,Telegram: rusputnikmd,telegram,104,credited-by-mirror
a,2025-07-31,Telegram: leblorikzov,telegram,72,credited-by-mirror
a,2025-07-31,Telegram: lomovkaa,telegram,54,credited-by-mirror
a,2025-07-31,Telegram: oroszokazigazsagoldalan,telegram,180,credited-by-mirror
a,2025-07-31,Telegram: ostashkonews,telegram,30,credited-by-mirror
a,2025-07-31,Telegram: rusputnikmd,telegram,86,credited-by-mirror
abkhazia,2025-07-01,sputnik-abkhazia.info,domain,23,credited-by-mirror
abkhazia,2025-07-02,presidentofabkhazia.org,domain,3,credited-by-mirror
abkhazia,2025-07-02,sputnik-abkhazia.info,domain,19,credited-by-mirror
abkhazia,2025-07-03,sputnik-abkhazia.info,domain,14,credited-by-mirror
abkhazia,2025-07-04,presidentofabkhazia.org,domain,6,credited-by-mirror
abkhazia,2025-07-04,sputnik-abkhazia.info,domain,19,credited-by-mirror
abkhazia,2025-07-05,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-07-05,sputnik-abkhazia.info,domain,14,credited-by-mirror
abkhazia,2025-07-06,sputnik-abkhazia.info,domain,5,credited-by-mirror
abkhazia,2025-07-07,sputnik-abkhazia.info,domain,22,credited-by-mirror
abkhazia,2025-07-08,sputnik-abkhazia.info,domain,17,credited-by-mirror
abkhazia,2025-07-09,sputnik-abkhazia.info,domain,29,credited-by-mirror
abkhazia,2025-07-10,presidentofabkhazia.org,domain,6,credited-by-mirror
abkhazia,2025-07-10,sputnik-abkhazia.info,domain,30,credited-by-mirror
abkhazia,2025-07-11,presidentofabkhazia.org,domain,4,credited-by-mirror
abkhazia,2025-07-11,sputnik-abkhazia.info,domain,21,credited-by-mirror
abkhazia,2025-07-12,presidentofabkhazia.org,domain,4,credited-by-mirror
abkhazia,2025-07-12,sputnik-abkhazia.info,domain,11,credited-by-mirror
abkhazia,2025-07-13,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-13,sputnik-abkhazia.info,domain,8,credited-by-mirror
abkhazia,2025-07-14,sputnik-abkhazia.info,domain,23,credited-by-mirror
abkhazia,2025-07-15,sputnik-abkhazia.info,domain,21,credited-by-mirror
abkhazia,2025-07-16,sputnik-abkhazia.info,domain,25,credited-by-mirror
abkhazia,2025-07-17,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-07-17,sputnik-abkhazia.info,domain,25,credited-by-mirror
abkhazia,2025-07-18,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-07-18,sputnik-abkhazia.info,domain,25,credited-by-mirror
abkhazia,2025-07-19,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-19,sputnik-abkhazia.info,domain,11,credited-by-mirror
abkhazia,2025-07-20,sputnik-abkhazia.info,domain,16,credited-by-mirror
abkhazia,2025-07-21,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-21,sputnik-abkhazia.info,domain,28,credited-by-mirror
abkhazia,2025-07-22,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-22,sputnik-abkhazia.info,domain,20,credited-by-mirror
abkhazia,2025-07-23,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-23,sputnik-abkhazia.info,domain,23,credited-by-mirror
abkhazia,2025-07-24,presidentofabkhazia.org,domain,3,credited-by-mirror
abkhazia,2025-07-24,sputnik-abkhazia.info,domain,32,credited-by-mirror
abkhazia,2025-07-25,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-07-25,sputnik-abkhazia.info,domain,26,credited-by-mirror
abkhazia,2025-07-26,sputnik-abkhazia.info,domain,6,credited-by-mirror
abkhazia,2025-07-27,sputnik-abkhazia.info,domain,5,credited-by-mirror
abkhazia,2025-07-28,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-07-28,sputnik-abkhazia.info,domain,28,credited-by-mirror
abkhazia,2025-07-29,presidentofabkhazia.org,domain,3,credited-by-mirror
abkhazia,2025-07-29,sputnik-abkhazia.info,domain,26,credited-by-mirror
abkhazia,2025-07-30,presidentofabkhazia.org,domain,4,credited-by-mirror
abkhazia,2025-07-30,sputnik-abkhazia.info,domain,37,credited-by-mirror
abkhazia,2025-07-31,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-07-31,sputnik-abkhazia.info,domain,25,credited-by-mirror
albania,2025-07-01,ria.ru,domain,1,credited-by-mirror
albania,2025-07-03,ria.ru,domain,1,credited-by-mirror
albania,2025-07-03,tass.ru,domain,1,credited-by-mirror
albania,2025-07-04,ria.ru,domain,1,credited-by-mirror
albania,2025-07-09,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-07-11,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-07-17,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-07-17,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-07-18,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-07-20,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-07-22,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-07-24,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-07-24,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-07-25,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-07-28,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-07-28,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-07-28,Telegram: rusembalb,telegram,1,credited-by-mirror
algeria,2025-07-01,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-01,arabic.rt.com,domain,4,credited-by-mirror
algeria,2025-07-01,sarabic.ae,domain,6,credited-by-mirror
algeria,2025-07-01,tass.ru,domain,2,credited-by-mirror
algeria,2025-07-02,Telegram: Sputnik_Arabic,telegram,2,credited-by-mirror
algeria,2025-07-02,Telegram: rustradealgeria,telegram,2,credited-by-mirror
algeria,2025-07-02,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-02,arabic.rt.com,domain,3,credited-by-mirror
algeria,2025-07-02,sarabic.ae,domain,3,credited-by-mirror
algeria,2025-07-03,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-03,Telegram: rustradealgeria,telegram,2,credited-by-mirror
algeria,2025-07-03,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-07-03,arabic.rt.com,domain,3,credited-by-mirror
algeria,2025-07-03,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-03,tass.ru,domain,1,credited-by-mirror
algeria,2025-07-04,Telegram: rtarabictelegram,telegram,2,credited-by-mirror
algeria,2025-07-04,Telegram: rustradealgeria,telegram,2,credited-by-mirror
algeria,2025-07-04,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-04,arabic.rt.com,domain,6,credited-by-mirror
algeria,2025-07-04,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-04,tass.ru,domain,1,credited-by-mirror
algeria,2025-07-05,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-05,Telegram: ambrussie_algerie,telegram,2,credited-by-mirror
algeria,2025-07-05,Telegram: meridienamitie,telegram,1,credited-by-mirror
algeria,2025-07-05,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-05,arabic.rt.com,domain,5,credited-by-mirror
algeria,2025-07-05,sarabic.ae,domain,4,credited-by-mirror
algeria,2025-07-05,tass.ru,domain,1,credited-by-mirror
algeria,2025-07-06,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-06,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-06,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-06,arabic.rt.com,domain,2,credited-by-mirror
algeria,2025-07-06,sarabic.ae,domain,3,credited-by-mirror
algeria,2025-07-07,Telegram: Sputnik_Arabic,telegram,2,credited-by-mirror
algeria,2025-07-07,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-07,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-07,arabic.rt.com,domain,7,credited-by-mirror
algeria,2025-07-07,sarabic.ae,domain,5,credited-by-mirror
algeria,2025-07-08,Telegram: africaninitiative,telegram,1,credited-by-mirror
algeria,2025-07-08,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-08,Telegram: rustradealgeria,telegram,2,credited-by-mirror
algeria,2025-07-08,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-07-08,arabic.rt.com,domain,4,credited-by-mirror
algeria,2025-07-08,sarabic.ae,domain,7,credited-by-mirror
algeria,2025-07-08,tass.ru,domain,3,credited-by-mirror
algeria,2025-07-09,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-09,Telegram: africaninitiative,telegram,2,credited-by-mirror
algeria,2025-07-09,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-09,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-09,arabic.rt.com,domain,3,credited-by-mirror
algeria,2025-07-09,sarabic.ae,domain,1,credited-by-mirror
algeria,2025-07-09,tass.ru,domain,1,credited-by-mirror
algeria,2025-07-10,Telegram: africaninitiative,telegram,1,credited-by-mirror
algeria,2025-07-10,Telegram: meridienamitie,telegram,1,credited-by-mirror
algeria,2025-07-10,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-10,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-10,arabic.rt.com,domain,7,credited-by-mirror
algeria,2025-07-10,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-10,tass.ru,domain,2,credited-by-mirror
algeria,2025-07-11,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-11,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-11,arabic.rt.com,domain,5,credited-by-mirror
algeria,2025-07-11,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-11,tass.ru,domain,1,credited-by-mirror
algeria,2025-07-12,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-12,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-12,arabic.rt.com,domain,6,credited-by-mirror
algeria,2025-07-12,sarabic.ae,domain,1,credited-by-mirror
algeria,2025-07-13,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-13,Telegram: africaninitiative,telegram,1,credited-by-mirror
algeria,2025-07-13,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-07-13,arabic.rt.com,domain,2,credited-by-mirror
algeria,2025-07-13,sarabic.ae,domain,7,credited-by-mirror
algeria,2025-07-14,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-14,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-14,ar.topwar.ru,domain,3,credited-by-mirror
algeria,2025-07-14,arabic.rt.com,domain,7,credited-by-mirror
algeria,2025-07-14,sarabic.ae,domain,3,credited-by-mirror
algeria,2025-07-15,Telegram: africaninitiative,telegram,1,credited-by-mirror
algeria,2025-07-15,Telegram: ambrussie_algerie,telegram,1,credited-by-mirror
algeria,2025-07-15,Telegram: rustradealgeria,telegram,2,credited-by-mirror
algeria,2025-07-15,arabic.rt.com,domain,6,credited-by-mirror
algeria,2025-07-15,sarabic.ae,domain,1,credited-by-mirror
algeria,2025-07-16,Telegram: Sputnik_Arabic,telegram,2,credited-by-mirror
algeria,2025-07-16,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-16,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-07-16,arabic.rt.com,domain,2,credited-by-mirror
algeria,2025-07-16,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-17,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-07-17,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-07-17,arabic.rt.com,domain,6,credited-by-mirror
algeria,2025-07-17,sarabic.ae,domain,9,credited-by-mirror
algeria,2025-07-18,Telegram: Sputnik_Arabic,telegram,1,credited-by-mirror
algeria,2025-07-18,arabic.rt.com,domain,7,credited-by-mirror
algeria,2025-07-18,sarabic.ae,domain,1,credited-by-mirror
algeria,2025-07-19,Telegram: rtarabictelegram,telegram,2,credited-by-mirror
algeria,2025-07-19,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-07-19,arabic.rt.com,domain,10,credited-by-mirror
algeria,2025-07-19,sarabic.ae,domain,4,credited-by-mirror
algeria,2025-07-20,arabic.rt.com,domain,3,credited-by-mirror
algeria,2025-07-20,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-21,Telegram: africaninitiative,telegram,1,credited-by-mirror
algeria,2025-07-21,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
algeria,2025-07-21,arabic.rt.com,domain,3,credited-by-mirror
algeria,2025-07-21,sarabic.ae,domain,1,credited-by-mirror
algeria,2025-07-22,arabic.rt.com,domain,2,credited-by-mirror
algeria,2025-07-22,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-07-23,Telegram: Sputnik_Arabic,telegram,2,credited-by-mirror
algeria,2025-07-23,Telegram: rtarabictelegram,telegram,1,credited-by-mirror
