mirror,date,source,source_type,credits,relationship
czechia,2025-10-01,Telegram: BN4JeyTQ6RVkMTNk,telegram,36,credited-by-mirror
czechia,2025-10-01,Telegram: InfodefenseCZE,telegram,2,credited-by-mirror
czechia,2025-10-01,Telegram: Libertas_info_cz,telegram,41,credited-by-mirror
czechia,2025-10-01,Telegram: MGzpravy,telegram,38,credited-by-mirror
czechia,2025-10-01,Telegram: jarek53,telegram,40,credited-by-mirror
czechia,2025-10-01,Telegram: neCT24,telegram,17,credited-by-mirror
czechia,2025-10-01,Telegram: news_22_faraon,telegram,19,credited-by-mirror
czechia,2025-10-01,Telegram: selskyrozum,telegram,57,credited-by-mirror
czechia,2025-10-01,Telegram: to_je_nas_svet,telegram,9,credited-by-mirror
czechia,2025-10-01,Telegram: uk100a,telegram,56,credited-by-mirror
czechia,2025-10-02,Telegram: BN4JeyTQ6RVkMTNk,telegram,51,credited-by-mirror
czechia,2025-10-02,Telegram: InfodefenseCZE,telegram,3,credited-by-mirror
czechia,2025-10-02,Telegram: Libertas_info_cz,telegram,31,credited-by-mirror
czechia,2025-10-02,Telegram: MGzpravy,telegram,39,credited-by-mirror
czechia,2025-10-02,Telegram: jarek53,telegram,31,credited-by-mirror
czechia,2025-10-02,Telegram: neCT24,telegram,13,credited-by-mirror
czechia,2025-10-02,Telegram: news_22_faraon,telegram,28,credited-by-mirror
czechia,2025-10-02,Telegram: selskyrozum,telegram,65,credited-by-mirror
czechia,2025-10-02,Telegram: to_je_nas_svet,telegram,14,credited-by-mirror
czechia,2025-10-02,Telegram: uk100a,telegram,44,credited-by-mirror
czechia,2025-10-03,Telegram: BN4JeyTQ6RVkMTNk,telegram,23,credited-by-mirror
czechia,2025-10-03,Telegram: InfodefenseCZE,telegram,5,credited-by-mirror
czechia,2025-10-03,Telegram: Libertas_info_cz,telegram,32,credited-by-mirror
czechia,2025-10-03,Telegram: MGzpravy,telegram,25,credited-by-mirror
czechia,2025-10-03,Telegram: jarek53,telegram,23,credited-by-mirror
czechia,2025-10-03,Telegram: neCT24,telegram,20,credited-by-mirror
czechia,2025-10-03,Telegram: news_22_faraon,telegram,29,credited-by-mirror
czechia,2025-10-03,Telegram: selskyrozum,telegram,65,credited-by-mirror
czechia,2025-10-03,Telegram: to_je_nas_svet,telegram,14,credited-by-mirror
czechia,2025-10-03,Telegram: uk100a,telegram,32,credited-by-mirror
czechia,2025-10-04,Telegram: BN4JeyTQ6RVkMTNk,telegram,18,credited-by-mirror
czechia,2025-10-04,Telegram: InfodefenseCZE,telegram,3,credited-by-mirror
