mirror,date,source,source_type,credits,relationship
a,2023-12-01,ria.ru,domain,41,credited-by-mirror
a,2023-12-01,tass.ru,domain,50,credited-by-mirror
a,2023-12-02,ria.ru,domain,20,credited-by-mirror
a,2023-12-02,tass.ru,domain,24,credited-by-mirror
a,2023-12-03,ria.ru,domain,25,credited-by-mirror
a,2023-12-03,tass.ru,domain,23,credited-by-mirror
a,2023-12-04,ria.ru,domain,35,credited-by-mirror
a,2023-12-04,tass.ru,domain,57,credited-by-mirror
a,2023-12-05,ria.ru,domain,47,credited-by-mirror
a,2023-12-05,tass.ru,domain,48,credited-by-mirror
a,2023-12-06,ria.ru,domain,41,credited-by-mirror
a,2023-12-06,tass.ru,domain,42,credited-by-mirror
a,2023-12-07,ria.ru,domain,31,credited-by-mirror
a,2023-12-07,tass.ru,domain,47,credited-by-mirror
a,2023-12-08,ria.ru,domain,22,credited-by-mirror
a,2023-12-08,tass.ru,domain,38,credited-by-mirror
a,2023-12-09,ria.ru,domain,10,credited-by-mirror
a,2023-12-09,tass.ru,domain,16,credited-by-mirror
a,2023-12-10,ria.ru,domain,23,credited-by-mirror
a,2023-12-10,tass.ru,domain,26,credited-by-mirror
a,2023-12-11,ria.ru,domain,47,credited-by-mirror
a,2023-12-11,tass.ru,domain,54,credited-by-mirror
a,2023-12-12,ria.ru,domain,42,credited-by-mirror
a,2023-12-12,tass.ru,domain,49,credited-by-mirror
a,2023-12-13,ria.ru,domain,54,credited-by-mirror
a,2023-12-13,tass.ru,domain,52,credited-by-mirror
a,2023-12-14,ria.ru,domain,26,credited-by-mirror
a,2023-12-14,tass.ru,domain,43,credited-by-mirror
a,2023-12-15,ria.ru,domain,34,credited-by-mirror
a,2023-12-15,tass.ru,domain,56,credited-by-mirror
a,2023-12-16,ria.ru,domain,18,credited-by-mirror
a,2023-12-16,tass.ru,domain,12,credited-by-mirror
a,2023-12-17,ria.ru,domain,17,credited-by-mirror
a,2023-12-17,tass.ru,domain,16,credited-by-mirror
a,2023-12-18,ria.ru,domain,21,credited-by-mirror
a,2023-12-18,tass.ru,domain,40,credited-by-mirror
a,2023-12-19,ria.ru,domain,27,credited-by-mirror
a,2023-12-19,tass.ru,domain,50,credited-by-mirror
a,2023-12-20,ria.ru,domain,45,credited-by-mirror
a,2023-12-20,tass.ru,domain,48,credited-by-mirror
a,2023-12-21,ria.ru,domain,30,credited-by-mirror
a,2023-12-21,tass.ru,domain,42,credited-by-mirror
a,2023-12-22,ria.ru,domain,29,credited-by-mirror
a,2023-12-22,tass.ru,domain,41,credited-by-mirror
a,2023-12-23,ria.ru,domain,24,credited-by-mirror
a,2023-12-23,tass.ru,domain,16,credited-by-mirror
