mirror,date,source,source_type,credits,relationship
a,2024-06-09,russian.rt.com,domain,20,credited-by-mirror
a,2024-06-09,tass.ru,domain,723,credited-by-mirror
a,2024-06-10,Telegram: leblorikzov,telegram,92,credited-by-mirror
a,2024-06-10,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-06-10,Telegram: rusputnikmd,telegram,100,credited-by-mirror
a,2024-06-10,kp.ru,domain,83,credited-by-mirror
a,2024-06-10,lenta.ru,domain,97,credited-by-mirror
a,2024-06-10,ria.ru,domain,335,credited-by-mirror
a,2024-06-10,russian.rt.com,domain,32,credited-by-mirror
a,2024-06-10,tass.ru,domain,510,credited-by-mirror
a,2024-06-11,Telegram: leblorikzov,telegram,85,credited-by-mirror
a,2024-06-11,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-06-11,Telegram: rusputnikmd,telegram,122,credited-by-mirror
a,2024-06-11,kp.ru,domain,18,credited-by-mirror
a,2024-06-11,lenta.ru,domain,54,credited-by-mirror
a,2024-06-11,ria.ru,domain,104,credited-by-mirror
a,2024-06-11,russian.rt.com,domain,4,credited-by-mirror
a,2024-06-11,tass.ru,domain,282,credited-by-mirror
a,2024-06-12,Telegram: leblorikzov,telegram,93,credited-by-mirror
a,2024-06-12,Telegram: rusputnikmd,telegram,150,credited-by-mirror
a,2024-06-12,kp.ru,domain,12,credited-by-mirror
a,2024-06-12,lenta.ru,domain,16,credited-by-mirror
a,2024-06-12,ria.ru,domain,85,credited-by-mirror
a,2024-06-12,russian.rt.com,domain,10,credited-by-mirror
a,2024-06-12,tass.ru,domain,181,credited-by-mirror
a,2024-06-13,Telegram: leblorikzov,telegram,99,credited-by-mirror
a,2024-06-13,Telegram: rusputnikmd,telegram,124,credited-by-mirror
a,2024-06-13,kp.ru,domain,15,credited-by-mirror
a,2024-06-13,lenta.ru,domain,31,credited-by-mirror
a,2024-06-13,ria.ru,domain,90,credited-by-mirror
a,2024-06-13,russian.rt.com,domain,4,credited-by-mirror
a,2024-06-13,tass.ru,domain,262,credited-by-mirror
a,2024-06-14,Telegram: leblorikzov,telegram,110,credited-by-mirror
a,2024-06-14,Telegram: rusputnikmd,telegram,204,credited-by-mirror
a,2024-06-14,kp.ru,domain,18,credited-by-mirror
a,2024-06-14,lenta.ru,domain,42,credited-by-mirror
a,2024-06-14,ria.ru,domain,123,credited-by-mirror
a,2024-06-14,russian.rt.com,domain,13,credited-by-mirror
a,2024-06-14,tass.ru,domain,341,credited-by-mirror
a,2024-06-15,Telegram: leblorikzov,telegram,117,credited-by-mirror
a,2024-06-15,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-06-15,Telegram: rusputnikmd,telegram,84,credited-by-mirror
a,2024-06-15,kp.ru,domain,4,credited-by-mirror
a,2024-06-15,lenta.ru,domain,19,credited-by-mirror
a,2024-06-15,ria.ru,domain,95,credited-by-mirror
a,2024-06-15,russian.rt.com,domain,3,credited-by-mirror
a,2024-06-15,tass.ru,domain,188,credited-by-mirror
a,2024-06-16,Telegram: leblorikzov,telegram,103,credited-by-mirror
a,2024-06-16,Telegram: rusputnikmd,telegram,84,credited-by-mirror
a,2024-06-16,kp.ru,domain,13,credited-by-mirror
a,2024-06-16,lenta.ru,domain,23,credited-by-mirror
a,2024-06-16,ria.ru,domain,83,credited-by-mirror
a,2024-06-16,russian.rt.com,domain,4,credited-by-mirror
a,2024-06-16,tass.ru,domain,189,credited-by-mirror
a,2024-06-17,Telegram: leblorikzov,telegram,66,credited-by-mirror
a,2024-06-17,Telegram: lomovkaa,telegram,2,credited-by-mirror
a,2024-06-17,Telegram: rusputnikmd,telegram,120,credited-by-mirror
a,2024-06-17,kp.ru,domain,24,credited-by-mirror
a,2024-06-17,lenta.ru,domain,46,credited-by-mirror
a,2024-06-17,ria.ru,domain,112,credited-by-mirror
a,2024-06-17,russian.rt.com,domain,7,credited-by-mirror
a,2024-06-17,tass.ru,domain,332,credited-by-mirror
a,2024-06-18,Telegram: leblorikzov,telegram,96,credited-by-mirror
a,2024-06-18,Telegram: rusputnikmd,telegram,128,credited-by-mirror
a,2024-06-18,kp.ru,domain,33,credited-by-mirror
a,2024-06-18,lenta.ru,domain,66,credited-by-mirror
a,2024-06-18,ria.ru,domain,131,credited-by-mirror
a,2024-06-18,russian.rt.com,domain,25,credited-by-mirror
a,2024-06-18,tass.ru,domain,335,credited-by-mirror
a,2024-06-19,Telegram: leblorikzov,telegram,97,credited-by-mirror
a,2024-06-19,Telegram: lomovkaa,telegram,2,credited-by-mirror
a,2024-06-19,Telegram: rusputnikmd,telegram,164,credited-by-mirror
a,2024-06-19,kp.ru,domain,51,credited-by-mirror
a,2024-06-19,lenta.ru,domain,75,credited-by-mirror
a,2024-06-19,ria.ru,domain,115,credited-by-mirror
a,2024-06-19,russian.rt.com,domain,32,credited-by-mirror
a,2024-06-19,tass.ru,domain,308,credited-by-mirror
a,2024-06-20,Telegram: leblorikzov,telegram,109,credited-by-mirror
a,2024-06-20,Telegram: lomovkaa,telegram,3,credited-by-mirror
a,2024-06-20,Telegram: rusputnikmd,telegram,144,credited-by-mirror
a,2024-06-20,kp.ru,domain,33,credited-by-mirror
a,2024-06-20,lenta.ru,domain,83,credited-by-mirror
a,2024-06-20,ria.ru,domain,110,credited-by-mirror
a,2024-06-20,russian.rt.com,domain,20,credited-by-mirror
a,2024-06-20,tass.ru,domain,334,credited-by-mirror
a,2024-06-21,Telegram: leblorikzov,telegram,100,credited-by-mirror
a,2024-06-21,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-06-21,Telegram: rusputnikmd,telegram,152,credited-by-mirror
a,2024-06-21,kp.ru,domain,35,credited-by-mirror
a,2024-06-21,lenta.ru,domain,74,credited-by-mirror
a,2024-06-21,ria.ru,domain,159,credited-by-mirror
a,2024-06-21,russian.rt.com,domain,19,credited-by-mirror
a,2024-06-21,tass.ru,domain,280,credited-by-mirror
a,2024-06-22,Telegram: leblorikzov,telegram,102,credited-by-mirror
a,2024-06-22,Telegram: rusputnikmd,telegram,78,credited-by-mirror
a,2024-06-22,kp.ru,domain,19,credited-by-mirror
a,2024-06-22,lenta.ru,domain,26,credited-by-mirror
a,2024-06-22,ria.ru,domain,99,credited-by-mirror
a,2024-06-22,russian.rt.com,domain,3,credited-by-mirror
a,2024-06-22,tass.ru,domain,135,credited-by-mirror
a,2024-06-23,Telegram: leblorikzov,telegram,159,credited-by-mirror
a,2024-06-23,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-06-23,Telegram: rusputnikmd,telegram,56,credited-by-mirror
a,2024-06-23,kp.ru,domain,13,credited-by-mirror
a,2024-06-23,lenta.ru,domain,26,credited-by-mirror
a,2024-06-23,ria.ru,domain,47,credited-by-mirror
a,2024-06-23,russian.rt.com,domain,3,credited-by-mirror
a,2024-06-23,tass.ru,domain,80,credited-by-mirror
a,2024-06-24,Telegram: leblorikzov,telegram,128,credited-by-mirror
a,2024-06-24,Telegram: rusputnikmd,telegram,84,credited-by-mirror
a,2024-06-24,kp.ru,domain,18,credited-by-mirror
a,2024-06-24,lenta.ru,domain,48,credited-by-mirror
a,2024-06-24,ria.ru,domain,128,credited-by-mirror
a,2024-06-24,russian.rt.com,domain,8,credited-by-mirror
a,2024-06-24,tass.ru,domain,284,credited-by-mirror
a,2024-06-25,Telegram: leblorikzov,telegram,116,credited-by-mirror
a,2024-06-25,Telegram: lomovkaa,telegram,2,credited-by-mirror
a,2024-06-25,Telegram: rusputnikmd,telegram,128,credited-by-mirror
a,2024-06-25,kp.ru,domain,22,credited-by-mirror
a,2024-06-25,lenta.ru,domain,43,credited-by-mirror
a,2024-06-25,ria.ru,domain,101,credited-by-mirror
a,2024-06-25,russian.rt.com,domain,7,credited-by-mirror
a,2024-06-25,tass.ru,domain,210,credited-by-mirror
a,2024-06-26,Telegram: leblorikzov,telegram,105,credited-by-mirror
a,2024-06-26,Telegram: rusputnikmd,telegram,140,credited-by-mirror
a,2024-06-26,kp.ru,domain,12,credited-by-mirror
a,2024-06-26,lenta.ru,domain,54,credited-by-mirror
a,2024-06-26,ria.ru,domain,88,credited-by-mirror
a,2024-06-26,russian.rt.com,domain,11,credited-by-mirror
a,2024-06-26,tass.ru,domain,249,credited-by-mirror
a,2024-06-27,Telegram: leblorikzov,telegram,100,credited-by-mirror
a,2024-06-27,Telegram: rusputnikmd,telegram,126,credited-by-mirror
a,2024-06-27,kp.ru,domain,13,credited-by-mirror
a,2024-06-27,lenta.ru,domain,38,credited-by-mirror
a,2024-06-27,ria.ru,domain,79,credited-by-mirror
a,2024-06-27,russian.rt.com,domain,9,credited-by-mirror
a,2024-06-27,tass.ru,domain,223,credited-by-mirror
a,2024-06-28,Telegram: leblorikzov,telegram,91,credited-by-mirror
a,2024-06-28,Telegram: rusputnikmd,telegram,114,credited-by-mirror
a,2024-06-28,kp.ru,domain,6,credited-by-mirror
a,2024-06-28,lenta.ru,domain,44,credited-by-mirror
a,2024-06-28,ria.ru,domain,75,credited-by-mirror
a,2024-06-28,russian.rt.com,domain,4,credited-by-mirror
a,2024-06-28,tass.ru,domain,169,credited-by-mirror
a,2024-06-29,Telegram: leblorikzov,telegram,83,credited-by-mirror
a,2024-06-29,Telegram: rusputnikmd,telegram,46,credited-by-mirror
a,2024-06-29,kp.ru,domain,6,credited-by-mirror
a,2024-06-29,lenta.ru,domain,13,credited-by-mirror
a,2024-06-29,ria.ru,domain,27,credited-by-mirror
a,2024-06-29,russian.rt.com,domain,7,credited-by-mirror
a,2024-06-29,tass.ru,domain,97,credited-by-mirror
a,2024-06-30,Telegram: leblorikzov,telegram,103,credited-by-mirror
a,2024-06-30,Telegram: rusputnikmd,telegram,68,credited-by-mirror
a,2024-06-30,kp.ru,domain,6,credited-by-mirror
a,2024-06-30,lenta.ru,domain,16,credited-by-mirror
a,2024-06-30,ria.ru,domain,56,credited-by-mirror
a,2024-06-30,russian.rt.com,domain,4,credited-by-mirror
a,2024-06-30,tass.ru,domain,87,credited-by-mirror
albania,2024-06-01,Telegram: Politnavigator,telegram,4,credited-by-mirror
albania,2024-06-01,Telegram: RVvoenkor,telegram,23,credited-by-mirror
albania,2024-06-01,Telegram: infantmilitario,telegram,4,credited-by-mirror
albania,2024-06-01,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-01,Telegram: rybar,telegram,6,credited-by-mirror
albania,2024-06-01,lenta.ru,domain,7,credited-by-mirror
albania,2024-06-01,ria.ru,domain,7,credited-by-mirror
albania,2024-06-01,tass.ru,domain,6,credited-by-mirror
albania,2024-06-02,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2024-06-02,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-03,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-04,tass.ru,domain,1,credited-by-mirror
albania,2024-06-05,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-06,Telegram: rusembalb,telegram,5,credited-by-mirror
albania,2024-06-07,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-09,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-10,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-10,ria.ru,domain,1,credited-by-mirror
albania,2024-06-11,Telegram: rusembalb,telegram,4,credited-by-mirror
albania,2024-06-11,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-12,Telegram: rusembalb,telegram,5,credited-by-mirror
albania,2024-06-13,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-13,tass.ru,domain,1,credited-by-mirror
albania,2024-06-14,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-14,ria.ru,domain,1,credited-by-mirror
albania,2024-06-14,tass.ru,domain,1,credited-by-mirror
albania,2024-06-15,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-15,lenta.ru,domain,2,credited-by-mirror
albania,2024-06-15,tass.ru,domain,2,credited-by-mirror
albania,2024-06-16,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2024-06-16,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-16,tass.ru,domain,1,credited-by-mirror
albania,2024-06-17,Telegram: RVvoenkor,telegram,1,credited-by-mirror
albania,2024-06-17,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-17,lenta.ru,domain,4,credited-by-mirror
albania,2024-06-17,tass.ru,domain,1,credited-by-mirror
albania,2024-06-18,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-18,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-19,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2024-06-19,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-19,lenta.ru,domain,2,credited-by-mirror
albania,2024-06-19,tass.ru,domain,5,credited-by-mirror
albania,2024-06-20,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-20,lenta.ru,domain,5,credited-by-mirror
albania,2024-06-20,tass.ru,domain,9,credited-by-mirror
albania,2024-06-21,Telegram: rusembalb,telegram,4,credited-by-mirror
albania,2024-06-21,lenta.ru,domain,2,credited-by-mirror
albania,2024-06-21,tass.ru,domain,4,credited-by-mirror
albania,2024-06-22,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-23,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-23,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-23,tass.ru,domain,1,credited-by-mirror
albania,2024-06-24,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-24,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-24,ria.ru,domain,1,credited-by-mirror
albania,2024-06-24,tass.ru,domain,3,credited-by-mirror
albania,2024-06-25,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-25,tass.ru,domain,4,credited-by-mirror
albania,2024-06-26,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-26,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-27,Telegram: rusembalb,telegram,3,credited-by-mirror
albania,2024-06-28,Telegram: RVvoenkor,telegram,1,credited-by-mirror
albania,2024-06-28,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-28,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-28,ria.ru,domain,1,credited-by-mirror
albania,2024-06-28,tass.ru,domain,2,credited-by-mirror
albania,2024-06-29,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2024-06-29,Telegram: rusembalb,telegram,2,credited-by-mirror
albania,2024-06-30,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2024-06-30,lenta.ru,domain,1,credited-by-mirror
albania,2024-06-30,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-01,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-01,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-02,lenta.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-02,ria.ru,domain,3,credited-by-mirror
bosnia-herzegovina,2024-06-03,lenta.ru,domain,3,credited-by-mirror
bosnia-herzegovina,2024-06-03,ria.ru,domain,6,credited-by-mirror
bosnia-herzegovina,2024-06-04,ria.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-04,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-05,Telegram: rusembbih,telegram,3,credited-by-mirror
bosnia-herzegovina,2024-06-06,Telegram: Politnavigator,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-06,Telegram: rusembbih,telegram,4,credited-by-mirror
bosnia-herzegovina,2024-06-06,lenta.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-06,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-06,tass.ru,domain,4,credited-by-mirror
bosnia-herzegovina,2024-06-07,Telegram: rusembbih,telegram,4,credited-by-mirror
bosnia-herzegovina,2024-06-07,lenta.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-07,ria.ru,domain,3,credited-by-mirror
bosnia-herzegovina,2024-06-07,tass.ru,domain,3,credited-by-mirror
bosnia-herzegovina,2024-06-08,ria.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-08,tass.ru,domain,5,credited-by-mirror
bosnia-herzegovina,2024-06-09,Telegram: Politnavigator,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-09,Telegram: rusembbih,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-11,ria.ru,domain,3,credited-by-mirror
bosnia-herzegovina,2024-06-11,tass.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-12,Telegram: rusembbih,telegram,3,credited-by-mirror
bosnia-herzegovina,2024-06-12,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-13,Telegram: rusembbih,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-13,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-14,Telegram: rusembbih,telegram,3,credited-by-mirror
bosnia-herzegovina,2024-06-15,Telegram: rusembbih,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-16,Telegram: rusembbih,telegram,2,credited-by-mirror
bosnia-herzegovina,2024-06-16,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-16,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-18,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-18,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-19,tass.ru,domain,2,credited-by-mirror
bosnia-herzegovina,2024-06-21,Telegram: Politnavigator,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-21,lenta.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-21,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-21,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-22,Telegram: rusembbih,telegram,1,credited-by-mirror
bosnia-herzegovina,2024-06-23,lenta.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-23,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-23,tass.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-24,ria.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-28,lenta.ru,domain,1,credited-by-mirror
bosnia-herzegovina,2024-06-28,ria.ru,domain,1,credited-by-mirror
bulgaria,2024-06-01,Telegram: BulgariaZOV,telegram,10,credited-by-mirror
bulgaria,2024-06-01,Telegram: InfodefBULGARIA,telegram,68,credited-by-mirror
bulgaria,2024-06-01,Telegram: Za_PraVda,telegram,17,credited-by-mirror
bulgaria,2024-06-01,Telegram: bulgariaz,telegram,51,credited-by-mirror
bulgaria,2024-06-01,Telegram: efir_info,telegram,13,credited-by-mirror
bulgaria,2024-06-01,Telegram: vremenapredsyuriy,telegram,23,credited-by-mirror
bulgaria,2024-06-01,bgr.news-front.su,domain,22,credited-by-mirror
bulgaria,2024-06-02,Telegram: BulgariaZOV,telegram,7,credited-by-mirror
bulgaria,2024-06-02,Telegram: InfodefBULGARIA,telegram,58,credited-by-mirror
bulgaria,2024-06-02,Telegram: Za_PraVda,telegram,12,credited-by-mirror
bulgaria,2024-06-02,Telegram: bulgariaz,telegram,66,credited-by-mirror
bulgaria,2024-06-02,Telegram: efir_info,telegram,10,credited-by-mirror
bulgaria,2024-06-02,Telegram: vremenapredsyuriy,telegram,21,credited-by-mirror
bulgaria,2024-06-02,bgr.news-front.su,domain,20,credited-by-mirror
bulgaria,2024-06-03,Telegram: BulgariaZOV,telegram,16,credited-by-mirror
bulgaria,2024-06-03,Telegram: InfodefBULGARIA,telegram,51,credited-by-mirror
bulgaria,2024-06-03,Telegram: Za_PraVda,telegram,17,credited-by-mirror
bulgaria,2024-06-03,Telegram: bulgariaz,telegram,35,credited-by-mirror
bulgaria,2024-06-03,Telegram: efir_info,telegram,13,credited-by-mirror
bulgaria,2024-06-03,Telegram: vremenapredsyuriy,telegram,34,credited-by-mirror
bulgaria,2024-06-03,bgr.news-front.su,domain,24,credited-by-mirror
bulgaria,2024-06-04,Telegram: BulgariaZOV,telegram,15,credited-by-mirror
bulgaria,2024-06-04,Telegram: InfodefBULGARIA,telegram,48,credited-by-mirror
bulgaria,2024-06-04,Telegram: Za_PraVda,telegram,22,credited-by-mirror
bulgaria,2024-06-04,Telegram: bulgariaz,telegram,43,credited-by-mirror
bulgaria,2024-06-04,Telegram: efir_info,telegram,14,credited-by-mirror
bulgaria,2024-06-04,Telegram: vremenapredsyuriy,telegram,17,credited-by-mirror
bulgaria,2024-06-04,bgr.news-front.su,domain,26,credited-by-mirror
bulgaria,2024-06-05,Telegram: BulgariaZOV,telegram,7,credited-by-mirror
bulgaria,2024-06-05,Telegram: InfodefBULGARIA,telegram,49,credited-by-mirror
bulgaria,2024-06-05,Telegram: NPzBG,telegram,1,credited-by-mirror
bulgaria,2024-06-05,Telegram: Za_PraVda,telegram,18,credited-by-mirror
bulgaria,2024-06-05,Telegram: bulgariaz,telegram,41,credited-by-mirror
bulgaria,2024-06-05,Telegram: efir_info,telegram,9,credited-by-mirror
bulgaria,2024-06-05,Telegram: vremenapredsyuriy,telegram,22,credited-by-mirror
bulgaria,2024-06-05,bgr.news-front.su,domain,25,credited-by-mirror
bulgaria,2024-06-06,Telegram: BulgariaZOV,telegram,20,credited-by-mirror
bulgaria,2024-06-06,Telegram: InfodefBULGARIA,telegram,60,credited-by-mirror
bulgaria,2024-06-06,Telegram: NPzBG,telegram,1,credited-by-mirror
bulgaria,2024-06-06,Telegram: Za_PraVda,telegram,13,credited-by-mirror
bulgaria,2024-06-06,Telegram: bulgariaz,telegram,55,credited-by-mirror
bulgaria,2024-06-06,Telegram: efir_info,telegram,9,credited-by-mirror
bulgaria,2024-06-06,Telegram: vremenapredsyuriy,telegram,20,credited-by-mirror
bulgaria,2024-06-06,bgr.news-front.su,domain,25,credited-by-mirror
bulgaria,2024-06-07,Telegram: BulgariaZOV,telegram,27,credited-by-mirror
bulgaria,2024-06-07,Telegram: InfodefBULGARIA,telegram,53,credited-by-mirror
bulgaria,2024-06-07,Telegram: Za_PraVda,telegram,23,credited-by-mirror
bulgaria,2024-06-07,Telegram: bulgariaz,telegram,48,credited-by-mirror
bulgaria,2024-06-07,Telegram: efir_info,telegram,15,credited-by-mirror
bulgaria,2024-06-07,Telegram: vremenapredsyuriy,telegram,24,credited-by-mirror
bulgaria,2024-06-08,Telegram: BulgariaZOV,telegram,17,credited-by-mirror
bulgaria,2024-06-08,Telegram: InfodefBULGARIA,telegram,57,credited-by-mirror
bulgaria,2024-06-08,Telegram: Za_PraVda,telegram,18,credited-by-mirror
bulgaria,2024-06-08,Telegram: bulgariaz,telegram,15,credited-by-mirror
bulgaria,2024-06-08,Telegram: efir_info,telegram,19,credited-by-mirror
bulgaria,2024-06-08,Telegram: vremenapredsyuriy,telegram,16,credited-by-mirror
bulgaria,2024-06-08,bgr.news-front.su,domain,23,credited-by-mirror
bulgaria,2024-06-09,Telegram: BulgariaZOV,telegram,7,credited-by-mirror
bulgaria,2024-06-09,Telegram: InfodefBULGARIA,telegram,53,credited-by-mirror
bulgaria,2024-06-09,Telegram: Za_PraVda,telegram,16,credited-by-mirror
bulgaria,2024-06-09,Telegram: bulgariaz,telegram,41,credited-by-mirror
bulgaria,2024-06-09,Telegram: efir_info,telegram,4,credited-by-mirror
