mirror,date,source,source_type,credits,relationship
denmark,2024-03-26,Telegram: lomovkaa,telegram,2,credited-by-mirror
denmark,2024-03-26,Telegram: ostashkonews,telegram,3,credited-by-mirror
denmark,2024-03-26,kp.ru,domain,2,credited-by-mirror
denmark,2024-03-26,ria.ru,domain,4,credited-by-mirror
denmark,2024-03-27,Telegram: lomovkaa,telegram,1,credited-by-mirror
denmark,2024-03-27,kp.ru,domain,1,credited-by-mirror
denmark,2024-03-27,ria.ru,domain,2,credited-by-mirror
denmark,2024-03-27,tass.ru,domain,4,credited-by-mirror
denmark,2024-03-28,kp.ru,domain,1,credited-by-mirror
denmark,2024-03-28,lenta.ru,domain,5,credited-by-mirror
denmark,2024-03-28,ria.ru,domain,4,credited-by-mirror
denmark,2024-03-28,tass.ru,domain,7,credited-by-mirror
denmark,2024-03-29,Telegram: ostashkonews,telegram,1,credited-by-mirror
denmark,2024-03-29,lenta.ru,domain,3,credited-by-mirror
denmark,2024-03-29,ria.ru,domain,2,credited-by-mirror
denmark,2024-03-29,tass.ru,domain,13,credited-by-mirror
denmark,2024-03-30,Telegram: ostashkonews,telegram,1,credited-by-mirror
denmark,2024-03-30,lenta.ru,domain,1,credited-by-mirror
denmark,2024-03-30,ria.ru,domain,1,credited-by-mirror
denmark,2024-03-30,tass.ru,domain,5,credited-by-mirror
denmark,2024-03-31,tass.ru,domain,3,credited-by-mirror
deutsch,2024-03-01,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-01,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-03-01,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-01,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-03-01,ria.ru,domain,71,credited-by-mirror
deutsch,2024-03-01,tass.ru,domain,51,credited-by-mirror
deutsch,2024-03-02,Telegram: RuAS_Org,telegram,37,credited-by-mirror
deutsch,2024-03-02,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-02,Telegram: satellit_de,telegram,31,credited-by-mirror
deutsch,2024-03-02,ria.ru,domain,30,credited-by-mirror
deutsch,2024-03-02,tass.ru,domain,40,credited-by-mirror
deutsch,2024-03-03,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-03-03,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-03,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-03-03,ria.ru,domain,37,credited-by-mirror
deutsch,2024-03-03,tass.ru,domain,27,credited-by-mirror
deutsch,2024-03-04,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-03-04,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-04,Telegram: satellit_de,telegram,32,credited-by-mirror
deutsch,2024-03-04,ria.ru,domain,45,credited-by-mirror
deutsch,2024-03-04,tass.ru,domain,29,credited-by-mirror
deutsch,2024-03-05,Telegram: DruschbaFM,telegram,5,credited-by-mirror
deutsch,2024-03-05,Telegram: RuAS_Org,telegram,36,credited-by-mirror
deutsch,2024-03-05,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-05,Telegram: satellit_de,telegram,34,credited-by-mirror
deutsch,2024-03-05,ria.ru,domain,41,credited-by-mirror
deutsch,2024-03-06,Telegram: RuAS_Org,telegram,16,credited-by-mirror
deutsch,2024-03-06,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-06,Telegram: satellit_de,telegram,17,credited-by-mirror
deutsch,2024-03-06,ria.ru,domain,26,credited-by-mirror
deutsch,2024-03-07,Telegram: RuAS_Org,telegram,15,credited-by-mirror
deutsch,2024-03-07,Telegram: craZybear2022,telegram,13,credited-by-mirror
deutsch,2024-03-07,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-03-07,ria.ru,domain,22,credited-by-mirror
deutsch,2024-03-08,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-08,Telegram: RuAS_Org,telegram,14,credited-by-mirror
deutsch,2024-03-08,Telegram: craZybear2022,telegram,12,credited-by-mirror
deutsch,2024-03-08,Telegram: satellit_de,telegram,20,credited-by-mirror
deutsch,2024-03-08,ria.ru,domain,26,credited-by-mirror
deutsch,2024-03-09,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-09,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-03-09,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-09,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-03-09,ria.ru,domain,20,credited-by-mirror
deutsch,2024-03-10,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-10,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-03-10,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-10,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-03-10,ria.ru,domain,24,credited-by-mirror
deutsch,2024-03-11,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-11,Telegram: RuAS_Org,telegram,38,credited-by-mirror
deutsch,2024-03-11,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-11,Telegram: satellit_de,telegram,33,credited-by-mirror
deutsch,2024-03-11,ria.ru,domain,34,credited-by-mirror
deutsch,2024-03-12,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-03-12,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-03-12,Telegram: satellit_de,telegram,35,credited-by-mirror
deutsch,2024-03-12,ria.ru,domain,29,credited-by-mirror
deutsch,2024-03-13,Telegram: DruschbaFM,telegram,2,credited-by-mirror
deutsch,2024-03-13,Telegram: RuAS_Org,telegram,34,credited-by-mirror
deutsch,2024-03-13,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-03-13,Telegram: satellit_de,telegram,36,credited-by-mirror
deutsch,2024-03-13,ria.ru,domain,24,credited-by-mirror
deutsch,2024-03-14,Telegram: DruschbaFM,telegram,3,credited-by-mirror
deutsch,2024-03-14,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-03-14,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-03-14,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-03-14,ria.ru,domain,25,credited-by-mirror
deutsch,2024-03-15,Telegram: RuAS_Org,telegram,23,credited-by-mirror
deutsch,2024-03-15,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-03-15,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-03-15,ria.ru,domain,25,credited-by-mirror
deutsch,2024-03-16,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-03-16,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-03-16,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-03-16,ria.ru,domain,21,credited-by-mirror
deutsch,2024-03-17,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-03-17,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-17,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-03-17,ria.ru,domain,19,credited-by-mirror
deutsch,2024-03-18,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-18,Telegram: RuAS_Org,telegram,24,credited-by-mirror
deutsch,2024-03-18,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-18,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-03-18,ria.ru,domain,22,credited-by-mirror
deutsch,2024-03-19,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-03-19,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-19,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-03-19,ria.ru,domain,40,credited-by-mirror
deutsch,2024-03-20,Telegram: RuAS_Org,telegram,21,credited-by-mirror
deutsch,2024-03-20,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-20,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-03-20,ria.ru,domain,30,credited-by-mirror
deutsch,2024-03-21,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-03-21,Telegram: craZybear2022,telegram,20,credited-by-mirror
deutsch,2024-03-21,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-03-21,ria.ru,domain,27,credited-by-mirror
deutsch,2024-03-22,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-03-22,Telegram: craZybear2022,telegram,31,credited-by-mirror
deutsch,2024-03-22,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-03-22,ria.ru,domain,25,credited-by-mirror
deutsch,2024-03-23,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-23,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-03-23,Telegram: craZybear2022,telegram,25,credited-by-mirror
deutsch,2024-03-23,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-03-23,ria.ru,domain,9,credited-by-mirror
deutsch,2024-03-24,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-24,Telegram: RuAS_Org,telegram,26,credited-by-mirror
deutsch,2024-03-24,Telegram: craZybear2022,telegram,24,credited-by-mirror
deutsch,2024-03-24,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-03-24,ria.ru,domain,7,credited-by-mirror
deutsch,2024-03-25,Telegram: RuAS_Org,telegram,36,credited-by-mirror
deutsch,2024-03-25,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-03-25,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-03-25,ria.ru,domain,16,credited-by-mirror
deutsch,2024-03-26,Telegram: RuAS_Org,telegram,39,credited-by-mirror
deutsch,2024-03-26,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-26,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-03-26,ria.ru,domain,15,credited-by-mirror
deutsch,2024-03-27,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-03-27,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-03-27,Telegram: satellit_de,telegram,31,credited-by-mirror
deutsch,2024-03-27,ria.ru,domain,17,credited-by-mirror
deutsch,2024-03-27,tass.ru,domain,47,credited-by-mirror
deutsch,2024-03-28,Telegram: RuAS_Org,telegram,21,credited-by-mirror
deutsch,2024-03-28,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-03-28,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-03-28,ria.ru,domain,38,credited-by-mirror
deutsch,2024-03-28,tass.ru,domain,59,credited-by-mirror
deutsch,2024-03-29,Telegram: DruschbaFM,telegram,1,credited-by-mirror
deutsch,2024-03-29,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-03-29,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-29,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-03-29,ria.ru,domain,15,credited-by-mirror
deutsch,2024-03-29,tass.ru,domain,49,credited-by-mirror
deutsch,2024-03-30,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-03-30,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-03-30,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-03-30,ria.ru,domain,21,credited-by-mirror
deutsch,2024-03-30,tass.ru,domain,17,credited-by-mirror
deutsch,2024-03-31,Telegram: RuAS_Org,telegram,10,credited-by-mirror
deutsch,2024-03-31,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-03-31,Telegram: satellit_de,telegram,13,credited-by-mirror
deutsch,2024-03-31,ria.ru,domain,16,credited-by-mirror
deutsch,2024-03-31,tass.ru,domain,10,credited-by-mirror
dutch,2024-03-22,ria.ru,domain,1,credited-by-mirror
dutch,2024-03-23,ria.ru,domain,2,credited-by-mirror
dutch,2024-03-23,tass.ru,domain,1,credited-by-mirror
dutch,2024-03-24,Telegram: InfodefenseNED,telegram,2,credited-by-mirror
dutch,2024-03-24,ria.ru,domain,1,credited-by-mirror
dutch,2024-03-25,ria.ru,domain,2,credited-by-mirror
dutch,2024-03-26,Telegram: InfodefenseNED,telegram,3,credited-by-mirror
dutch,2024-03-26,ria.ru,domain,5,credited-by-mirror
dutch,2024-03-27,Telegram: InfodefenseNED,telegram,6,credited-by-mirror
dutch,2024-03-27,ria.ru,domain,5,credited-by-mirror
dutch,2024-03-27,tass.ru,domain,10,credited-by-mirror
dutch,2024-03-28,Telegram: InfodefenseNED,telegram,3,credited-by-mirror
dutch,2024-03-28,ria.ru,domain,9,credited-by-mirror
dutch,2024-03-28,tass.ru,domain,9,credited-by-mirror
dutch,2024-03-29,Telegram: InfodefenseNED,telegram,5,credited-by-mirror
dutch,2024-03-29,ria.ru,domain,4,credited-by-mirror
dutch,2024-03-29,tass.ru,domain,14,credited-by-mirror
dutch,2024-03-30,Telegram: InfodefenseNED,telegram,2,credited-by-mirror
dutch,2024-03-30,ria.ru,domain,2,credited-by-mirror
dutch,2024-03-30,tass.ru,domain,6,credited-by-mirror
dutch,2024-03-31,Telegram: InfodefenseNED,telegram,4,credited-by-mirror
dutch,2024-03-31,ria.ru,domain,3,credited-by-mirror
dutch,2024-03-31,tass.ru,domain,4,credited-by-mirror
estonia,2024-03-25,Telegrami InfoDefEstonia,other,1,credited-by-mirror
estonia,2024-03-25,ria.ru,domain,2,credited-by-mirror
estonia,2024-03-26,Telegrami InfoDefEstonia,other,4,credited-by-mirror
estonia,2024-03-27,Telegrami InfoDefEstonia,other,4,credited-by-mirror
estonia,2024-03-27,lenta.ru,domain,1,credited-by-mirror
estonia,2024-03-27,ria.ru,domain,2,credited-by-mirror
estonia,2024-03-27,tass.ru,domain,3,credited-by-mirror
estonia,2024-03-28,Telegrami InfoDefEstonia,other,2,credited-by-mirror
estonia,2024-03-28,lenta.ru,domain,4,credited-by-mirror
estonia,2024-03-28,ria.ru,domain,3,credited-by-mirror
estonia,2024-03-28,tass.ru,domain,3,credited-by-mirror
estonia,2024-03-29,Telegrami InfoDefEstonia,other,2,credited-by-mirror
estonia,2024-03-29,lenta.ru,domain,1,credited-by-mirror
estonia,2024-03-29,ria.ru,domain,2,credited-by-mirror
estonia,2024-03-29,tass.ru,domain,1,credited-by-mirror
estonia,2024-03-30,Telegrami InfoDefEstonia,other,3,credited-by-mirror
estonia,2024-03-30,lenta.ru,domain,1,credited-by-mirror
estonia,2024-03-30,ria.ru,domain,3,credited-by-mirror
estonia,2024-03-30,tass.ru,domain,1,credited-by-mirror
estonia,2024-03-31,Telegrami InfoDefEstonia,other,7,credited-by-mirror
estonia,2024-03-31,ria.ru,domain,2,credited-by-mirror
estonia,2024-03-31,tass.ru,domain,1,credited-by-mirror
finland,2024-03-23,kp.ru,domain,1,credited-by-mirror
finland,2024-03-23,russian.rt.com,domain,1,credited-by-mirror
finland,2024-03-24,tsargrad.tv,domain,2,credited-by-mirror
finland,2024-03-25,kp.ru,domain,1,credited-by-mirror
finland,2024-03-25,ria.ru,domain,3,credited-by-mirror
finland,2024-03-25,russian.rt.com,domain,1,credited-by-mirror
finland,2024-03-25,tsargrad.tv,domain,1,credited-by-mirror
finland,2024-03-26,Telegram: lomovkaa,telegram,1,credited-by-mirror
finland,2024-03-26,kp.ru,domain,1,credited-by-mirror
finland,2024-03-26,ria.ru,domain,4,credited-by-mirror
finland,2024-03-26,russian.rt.com,domain,1,credited-by-mirror
finland,2024-03-26,tsargrad.tv,domain,1,credited-by-mirror
finland,2024-03-27,lenta.ru,domain,1,credited-by-mirror
finland,2024-03-27,ria.ru,domain,2,credited-by-mirror
finland,2024-03-27,tass.ru,domain,2,credited-by-mirror
finland,2024-03-27,tsargrad.tv,domain,1,credited-by-mirror
finland,2024-03-28,kp.ru,domain,1,credited-by-mirror
finland,2024-03-28,lenta.ru,domain,2,credited-by-mirror
finland,2024-03-28,ria.ru,domain,4,credited-by-mirror
finland,2024-03-28,tass.ru,domain,3,credited-by-mirror
finland,2024-03-28,tsargrad.tv,domain,1,credited-by-mirror
finland,2024-03-29,tsargrad.tv,domain,1,credited-by-mirror
finland,2024-03-30,Telegram: ostashkonews,telegram,1,credited-by-mirror
finland,2024-03-30,kp.ru,domain,1,credited-by-mirror
finland,2024-03-30,lenta.ru,domain,2,credited-by-mirror
finland,2024-03-30,tass.ru,domain,3,credited-by-mirror
finland,2024-03-31,Telegram: lomovkaa,telegram,1,credited-by-mirror
finland,2024-03-31,Telegram: ostashkonews,telegram,2,credited-by-mirror
finland,2024-03-31,kp.ru,domain,2,credited-by-mirror
finland,2024-03-31,lenta.ru,domain,2,credited-by-mirror
finland,2024-03-31,ria.ru,domain,3,credited-by-mirror
finland,2024-03-31,tass.ru,domain,2,credited-by-mirror
greece,2024-03-24,Telegram: infodefGreece,telegram,5,credited-by-mirror
greece,2024-03-25,Telegram: infodefGreece,telegram,16,credited-by-mirror
greece,2024-03-26,Telegram: infodefGreece,telegram,15,credited-by-mirror
greece,2024-03-27,Telegram: infodefGreece,telegram,6,credited-by-mirror
greece,2024-03-28,Telegram: infodefGreece,telegram,13,credited-by-mirror
greece,2024-03-29,Telegram: infodefGreece,telegram,9,credited-by-mirror
greece,2024-03-30,Telegram: infodefGreece,telegram,9,credited-by-mirror
hu-hu,2024-03-23,ria.ru,domain,1,credited-by-mirror
hu-hu,2024-03-24,Telegram: InfoDefMagyarok,telegram,2,credited-by-mirror
hu-hu,2024-03-24,ria.ru,domain,3,credited-by-mirror
hu-hu,2024-03-25,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hu-hu,2024-03-25,ria.ru,domain,5,credited-by-mirror
hu-hu,2024-03-26,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hu-hu,2024-03-26,ria.ru,domain,2,credited-by-mirror
hu-hu,2024-03-27,Telegram: InfoDefMagyarok,telegram,5,credited-by-mirror
hu-hu,2024-03-27,ria.ru,domain,1,credited-by-mirror
hu-hu,2024-03-27,tass.ru,domain,4,credited-by-mirror
hu-hu,2024-03-28,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hu-hu,2024-03-28,ria.ru,domain,2,credited-by-mirror
hu-hu,2024-03-28,tass.ru,domain,4,credited-by-mirror
hu-hu,2024-03-29,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hu-hu,2024-03-29,ria.ru,domain,2,credited-by-mirror
hu-hu,2024-03-29,tass.ru,domain,6,credited-by-mirror
hu-hu,2024-03-30,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hu-hu,2024-03-31,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hu-hu,2024-03-31,ria.ru,domain,1,credited-by-mirror
hu-hu,2024-03-31,tass.ru,domain,1,credited-by-mirror
hungary,2024-03-23,ria.ru,domain,1,credited-by-mirror
hungary,2024-03-24,Telegram: InfoDefMagyarok,telegram,2,credited-by-mirror
hungary,2024-03-24,ria.ru,domain,3,credited-by-mirror
hungary,2024-03-25,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-03-25,ria.ru,domain,5,credited-by-mirror
hungary,2024-03-26,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-03-26,ria.ru,domain,2,credited-by-mirror
hungary,2024-03-27,Telegram: InfoDefMagyarok,telegram,5,credited-by-mirror
hungary,2024-03-27,ria.ru,domain,1,credited-by-mirror
hungary,2024-03-27,tass.ru,domain,4,credited-by-mirror
hungary,2024-03-28,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hungary,2024-03-28,ria.ru,domain,2,credited-by-mirror
hungary,2024-03-28,tass.ru,domain,4,credited-by-mirror
