mirror,date,source,source_type,credits,relationship
a,2024-08-01,Telegram: leblorikzov,telegram,107,credited-by-mirror
a,2024-08-01,Telegram: ostashkonews,telegram,6,credited-by-mirror
a,2024-08-01,Telegram: rusputnikmd,telegram,86,credited-by-mirror
a,2024-08-01,kp.ru,domain,19,credited-by-mirror
a,2024-08-01,lenta.ru,domain,37,credited-by-mirror
a,2024-08-01,ria.ru,domain,57,credited-by-mirror
a,2024-08-01,russian.rt.com,domain,6,credited-by-mirror
a,2024-08-01,tass.ru,domain,202,credited-by-mirror
a,2024-08-02,Telegram: leblorikzov,telegram,90,credited-by-mirror
a,2024-08-02,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-08-02,Telegram: ostashkonews,telegram,5,credited-by-mirror
a,2024-08-02,Telegram: rusputnikmd,telegram,82,credited-by-mirror
a,2024-08-02,kp.ru,domain,18,credited-by-mirror
a,2024-08-02,lenta.ru,domain,34,credited-by-mirror
a,2024-08-02,ria.ru,domain,64,credited-by-mirror
a,2024-08-02,russian.rt.com,domain,1,credited-by-mirror
a,2024-08-02,tass.ru,domain,213,credited-by-mirror
a,2024-08-03,Telegram: leblorikzov,telegram,79,credited-by-mirror
a,2024-08-03,Telegram: ostashkonews,telegram,2,credited-by-mirror
a,2024-08-03,Telegram: rusputnikmd,telegram,52,credited-by-mirror
a,2024-08-03,kp.ru,domain,7,credited-by-mirror
a,2024-08-03,lenta.ru,domain,21,credited-by-mirror
a,2024-08-03,ria.ru,domain,19,credited-by-mirror
a,2024-08-03,russian.rt.com,domain,2,credited-by-mirror
a,2024-08-03,tass.ru,domain,122,credited-by-mirror
a,2024-08-04,Telegram: leblorikzov,telegram,86,credited-by-mirror
a,2024-08-04,Telegram: ostashkonews,telegram,3,credited-by-mirror
a,2024-08-04,Telegram: rusputnikmd,telegram,62,credited-by-mirror
a,2024-08-04,kp.ru,domain,9,credited-by-mirror
a,2024-08-04,lenta.ru,domain,15,credited-by-mirror
a,2024-08-04,ria.ru,domain,34,credited-by-mirror
a,2024-08-04,russian.rt.com,domain,4,credited-by-mirror
a,2024-08-04,tass.ru,domain,102,credited-by-mirror
a,2024-08-05,Telegram: leblorikzov,telegram,131,credited-by-mirror
a,2024-08-05,Telegram: lomovkaa,telegram,1,credited-by-mirror
a,2024-08-05,Telegram: rusputnikmd,telegram,46,credited-by-mirror
a,2024-08-05,kp.ru,domain,24,credited-by-mirror
a,2024-08-05,lenta.ru,domain,37,credited-by-mirror
