mirror,date,source,source_type,credits,relationship
a,2025-01-01,Telegram: leblorikzov,telegram,54,credited-by-mirror
a,2025-01-01,Telegram: llordofwar,telegram,43,credited-by-mirror
a,2025-01-01,Telegram: lomovkaa,telegram,36,credited-by-mirror
a,2025-01-01,Telegram: rusputnikmd,telegram,54,credited-by-mirror
a,2025-01-01,kp.ru,domain,36,credited-by-mirror
a,2025-01-01,lenta.ru,domain,91,credited-by-mirror
a,2025-01-01,ria.ru,domain,105,credited-by-mirror
a,2025-01-01,tass.ru,domain,168,credited-by-mirror
a,2025-01-02,Telegram: leblorikzov,telegram,73,credited-by-mirror
a,2025-01-02,Telegram: llordofwar,telegram,46,credited-by-mirror
a,2025-01-02,Telegram: lomovkaa,telegram,19,credited-by-mirror
a,2025-01-02,Telegram: ostashkonews,telegram,1,credited-by-mirror
a,2025-01-02,Telegram: rusputnikmd,telegram,88,credited-by-mirror
a,2025-01-02,kp.ru,domain,38,credited-by-mirror
a,2025-01-02,lenta.ru,domain,99,credited-by-mirror
a,2025-01-02,ria.ru,domain,126,credited-by-mirror
a,2025-01-02,tass.ru,domain,177,credited-by-mirror
a,2025-01-03,Telegram: leblorikzov,telegram,76,credited-by-mirror
a,2025-01-03,Telegram: llordofwar,telegram,60,credited-by-mirror
a,2025-01-03,Telegram: lomovkaa,telegram,50,credited-by-mirror
a,2025-01-03,Telegram: ostashkonews,telegram,5,credited-by-mirror
a,2025-01-03,Telegram: rusputnikmd,telegram,88,credited-by-mirror
a,2025-01-03,kp.ru,domain,42,credited-by-mirror
a,2025-01-03,lenta.ru,domain,125,credited-by-mirror
a,2025-01-03,ria.ru,domain,166,credited-by-mirror
a,2025-01-03,tass.ru,domain,224,credited-by-mirror
a,2025-01-04,Telegram: leblorikzov,telegram,76,credited-by-mirror
a,2025-01-04,Telegram: llordofwar,telegram,69,credited-by-mirror
a,2025-01-04,Telegram: lomovkaa,telegram,57,credited-by-mirror
a,2025-01-04,Telegram: ostashkonews,telegram,7,credited-by-mirror
a,2025-01-04,Telegram: rusputnikmd,telegram,76,credited-by-mirror
a,2025-01-04,kp.ru,domain,60,credited-by-mirror
a,2025-01-04,lenta.ru,domain,104,credited-by-mirror
a,2025-01-04,ria.ru,domain,114,credited-by-mirror
a,2025-01-04,tass.ru,domain,155,credited-by-mirror
a,2025-01-05,Telegram: leblorikzov,telegram,87,credited-by-mirror
a,2025-01-05,Telegram: llordofwar,telegram,39,credited-by-mirror
a,2025-01-05,Telegram: lomovkaa,telegram,49,credited-by-mirror
a,2025-01-05,Telegram: ostashkonews,telegram,2,credited-by-mirror
a,2025-01-05,Telegram: rusputnikmd,telegram,66,credited-by-mirror
a,2025-01-05,kp.ru,domain,46,credited-by-mirror
a,2025-01-05,lenta.ru,domain,102,credited-by-mirror
a,2025-01-05,ria.ru,domain,115,credited-by-mirror
a,2025-01-05,tass.ru,domain,152,credited-by-mirror
a,2025-01-06,Telegram: leblorikzov,telegram,81,credited-by-mirror
a,2025-01-06,Telegram: llordofwar,telegram,48,credited-by-mirror
a,2025-01-06,Telegram: lomovkaa,telegram,61,credited-by-mirror
a,2025-01-06,Telegram: ostashkonews,telegram,10,credited-by-mirror
a,2025-01-06,Telegram: rusputnikmd,telegram,98,credited-by-mirror
a,2025-01-06,kp.ru,domain,49,credited-by-mirror
a,2025-01-06,lenta.ru,domain,115,credited-by-mirror
a,2025-01-06,ria.ru,domain,170,credited-by-mirror
a,2025-01-06,tass.ru,domain,262,credited-by-mirror
a,2025-01-07,Telegram: leblorikzov,telegram,65,credited-by-mirror
a,2025-01-07,Telegram: llordofwar,telegram,61,credited-by-mirror
a,2025-01-07,Telegram: lomovkaa,telegram,53,credited-by-mirror
a,2025-01-07,Telegram: ostashkonews,telegram,16,credited-by-mirror
a,2025-01-07,Telegram: rusputnikmd,telegram,96,credited-by-mirror
a,2025-01-07,kp.ru,domain,57,credited-by-mirror
a,2025-01-07,lenta.ru,domain,107,credited-by-mirror
a,2025-01-07,ria.ru,domain,198,credited-by-mirror
a,2025-01-07,tass.ru,domain,279,credited-by-mirror
a,2025-01-08,Telegram: leblorikzov,telegram,70,credited-by-mirror
a,2025-01-08,Telegram: llordofwar,telegram,64,credited-by-mirror
a,2025-01-08,Telegram: lomovkaa,telegram,62,credited-by-mirror
a,2025-01-08,Telegram: ostashkonews,telegram,12,credited-by-mirror
a,2025-01-08,Telegram: rusputnikmd,telegram,86,credited-by-mirror
a,2025-01-08,kp.ru,domain,75,credited-by-mirror
a,2025-01-08,lenta.ru,domain,133,credited-by-mirror
a,2025-01-08,ria.ru,domain,217,credited-by-mirror
a,2025-01-08,tass.ru,domain,347,credited-by-mirror
a,2025-01-09,Telegram: leblorikzov,telegram,92,credited-by-mirror
a,2025-01-09,Telegram: llordofwar,telegram,96,credited-by-mirror
a,2025-01-09,Telegram: lomovkaa,telegram,83,credited-by-mirror
a,2025-01-09,Telegram: ostashkonews,telegram,14,credited-by-mirror
a,2025-01-09,Telegram: rusputnikmd,telegram,106,credited-by-mirror
a,2025-01-09,kp.ru,domain,140,credited-by-mirror
a,2025-01-09,lenta.ru,domain,294,credited-by-mirror
a,2025-01-09,ria.ru,domain,257,credited-by-mirror
a,2025-01-09,tass.ru,domain,435,credited-by-mirror
a,2025-01-10,Telegram: leblorikzov,telegram,80,credited-by-mirror
a,2025-01-10,Telegram: llordofwar,telegram,76,credited-by-mirror
a,2025-01-10,Telegram: lomovkaa,telegram,66,credited-by-mirror
a,2025-01-10,Telegram: ostashkonews,telegram,17,credited-by-mirror
a,2025-01-10,Telegram: rusputnikmd,telegram,110,credited-by-mirror
a,2025-01-10,kp.ru,domain,119,credited-by-mirror
a,2025-01-10,lenta.ru,domain,255,credited-by-mirror
a,2025-01-10,ria.ru,domain,247,credited-by-mirror
a,2025-01-10,tass.ru,domain,376,credited-by-mirror
a,2025-01-11,Telegram: leblorikzov,telegram,66,credited-by-mirror
a,2025-01-11,Telegram: llordofwar,telegram,50,credited-by-mirror
a,2025-01-11,Telegram: lomovkaa,telegram,87,credited-by-mirror
a,2025-01-11,Telegram: ostashkonews,telegram,11,credited-by-mirror
a,2025-01-11,Telegram: rusputnikmd,telegram,82,credited-by-mirror
a,2025-01-11,kp.ru,domain,41,credited-by-mirror
a,2025-01-11,lenta.ru,domain,114,credited-by-mirror
a,2025-01-11,ria.ru,domain,118,credited-by-mirror
a,2025-01-11,tass.ru,domain,157,credited-by-mirror
a,2025-01-12,Telegram: leblorikzov,telegram,65,credited-by-mirror
a,2025-01-12,Telegram: llordofwar,telegram,67,credited-by-mirror
a,2025-01-12,Telegram: lomovkaa,telegram,81,credited-by-mirror
a,2025-01-12,Telegram: ostashkonews,telegram,7,credited-by-mirror
a,2025-01-12,Telegram: rusputnikmd,telegram,54,credited-by-mirror
a,2025-01-12,kp.ru,domain,56,credited-by-mirror
a,2025-01-12,lenta.ru,domain,155,credited-by-mirror
a,2025-01-12,ria.ru,domain,165,credited-by-mirror
a,2025-01-12,tass.ru,domain,203,credited-by-mirror
a,2025-01-13,Telegram: leblorikzov,telegram,71,credited-by-mirror
a,2025-01-13,Telegram: llordofwar,telegram,66,credited-by-mirror
a,2025-01-13,Telegram: lomovkaa,telegram,75,credited-by-mirror
a,2025-01-13,Telegram: ostashkonews,telegram,11,credited-by-mirror
a,2025-01-13,Telegram: rusputnikmd,telegram,100,credited-by-mirror
a,2025-01-13,kp.ru,domain,103,credited-by-mirror
a,2025-01-13,lenta.ru,domain,225,credited-by-mirror
a,2025-01-13,ria.ru,domain,239,credited-by-mirror
a,2025-01-13,tass.ru,domain,307,credited-by-mirror
a,2025-01-14,Telegram: leblorikzov,telegram,83,credited-by-mirror
a,2025-01-14,Telegram: llordofwar,telegram,73,credited-by-mirror
a,2025-01-14,Telegram: lomovkaa,telegram,69,credited-by-mirror
a,2025-01-14,Telegram: ostashkonews,telegram,17,credited-by-mirror
