mirror,date,source,source_type,credits,relationship
a,2025-06-08,Telegram: ostashkonews,telegram,5,credited-by-mirror
a,2025-06-08,Telegram: rusputnikmd,telegram,28,credited-by-mirror
a,2025-06-08,kp.ru,domain,6,credited-by-mirror
a,2025-06-08,lenta.ru,domain,113,credited-by-mirror
a,2025-06-08,ria.ru,domain,177,credited-by-mirror
a,2025-06-08,russian.rt.com,domain,8,credited-by-mirror
a,2025-06-08,tass.ru,domain,141,credited-by-mirror
a,2025-06-09,Telegram: leblorikzov,telegram,92,credited-by-mirror
a,2025-06-09,Telegram: lomovkaa,telegram,33,credited-by-mirror
a,2025-06-09,Telegram: oroszokazigazsagoldalan,telegram,164,credited-by-mirror
a,2025-06-09,Telegram: ostashkonews,telegram,8,credited-by-mirror
a,2025-06-09,Telegram: rusputnikmd,telegram,46,credited-by-mirror
a,2025-06-09,kp.ru,domain,20,credited-by-mirror
a,2025-06-09,lenta.ru,domain,251,credited-by-mirror
a,2025-06-09,ria.ru,domain,291,credited-by-mirror
a,2025-06-09,russian.rt.com,domain,13,credited-by-mirror
a,2025-06-09,tass.ru,domain,322,credited-by-mirror
a,2025-06-10,Telegram: leblorikzov,telegram,69,credited-by-mirror
a,2025-06-10,Telegram: lomovkaa,telegram,36,credited-by-mirror
a,2025-06-10,Telegram: oroszokazigazsagoldalan,telegram,132,credited-by-mirror
a,2025-06-10,Telegram: ostashkonews,telegram,10,credited-by-mirror
a,2025-06-10,Telegram: rusputnikmd,telegram,64,credited-by-mirror
a,2025-06-10,kp.ru,domain,43,credited-by-mirror
a,2025-06-10,lenta.ru,domain,233,credited-by-mirror
a,2025-06-10,ria.ru,domain,232,credited-by-mirror
a,2025-06-10,russian.rt.com,domain,18,credited-by-mirror
a,2025-06-10,tass.ru,domain,351,credited-by-mirror
a,2025-06-11,Telegram: leblorikzov,telegram,87,credited-by-mirror
a,2025-06-11,Telegram: lomovkaa,telegram,52,credited-by-mirror
a,2025-06-11,Telegram: oroszokazigazsagoldalan,telegram,170,credited-by-mirror
a,2025-06-11,Telegram: ostashkonews,telegram,13,credited-by-mirror
a,2025-06-11,Telegram: rusputnikmd,telegram,48,credited-by-mirror
a,2025-06-11,kp.ru,domain,57,credited-by-mirror
a,2025-06-11,lenta.ru,domain,267,credited-by-mirror
a,2025-06-11,ria.ru,domain,300,credited-by-mirror
a,2025-06-11,russian.rt.com,domain,41,credited-by-mirror
a,2025-06-11,tass.ru,domain,408,credited-by-mirror
a,2025-06-12,Telegram: leblorikzov,telegram,53,credited-by-mirror
a,2025-06-12,Telegram: lomovkaa,telegram,28,credited-by-mirror
a,2025-06-12,Telegram: oroszokazigazsagoldalan,telegram,128,credited-by-mirror
a,2025-06-12,Telegram: ostashkonews,telegram,10,credited-by-mirror
a,2025-06-12,Telegram: rusputnikmd,telegram,59,credited-by-mirror
a,2025-06-12,kp.ru,domain,10,credited-by-mirror
a,2025-06-12,lenta.ru,domain,36,credited-by-mirror
a,2025-06-12,ria.ru,domain,37,credited-by-mirror
a,2025-06-12,russian.rt.com,domain,12,credited-by-mirror
a,2025-06-12,tass.ru,domain,96,credited-by-mirror
a,2025-06-13,Telegram: leblorikzov,telegram,77,credited-by-mirror
a,2025-06-13,Telegram: lomovkaa,telegram,31,credited-by-mirror
a,2025-06-13,Telegram: oroszokazigazsagoldalan,telegram,195,credited-by-mirror
a,2025-06-13,Telegram: ostashkonews,telegram,12,credited-by-mirror
a,2025-06-13,Telegram: rusputnikmd,telegram,48,credited-by-mirror
a,2025-06-13,kp.ru,domain,6,credited-by-mirror
a,2025-06-13,lenta.ru,domain,24,credited-by-mirror
a,2025-06-13,ria.ru,domain,33,credited-by-mirror
a,2025-06-13,russian.rt.com,domain,2,credited-by-mirror
a,2025-06-13,tass.ru,domain,116,credited-by-mirror
a,2025-06-14,Telegram: leblorikzov,telegram,56,credited-by-mirror
a,2025-06-14,Telegram: lomovkaa,telegram,45,credited-by-mirror
a,2025-06-14,Telegram: oroszokazigazsagoldalan,telegram,220,credited-by-mirror
a,2025-06-14,Telegram: ostashkonews,telegram,14,credited-by-mirror
a,2025-06-14,Telegram: rusputnikmd,telegram,24,credited-by-mirror
a,2025-06-14,kp.ru,domain,6,credited-by-mirror
a,2025-06-14,lenta.ru,domain,10,credited-by-mirror
a,2025-06-14,ria.ru,domain,18,credited-by-mirror
a,2025-06-14,russian.rt.com,domain,1,credited-by-mirror
a,2025-06-14,tass.ru,domain,55,credited-by-mirror
a,2025-06-15,Telegram: leblorikzov,telegram,95,credited-by-mirror
a,2025-06-15,Telegram: lomovkaa,telegram,36,credited-by-mirror
a,2025-06-15,Telegram: oroszokazigazsagoldalan,telegram,254,credited-by-mirror
a,2025-06-15,Telegram: ostashkonews,telegram,5,credited-by-mirror
a,2025-06-15,Telegram: rusputnikmd,telegram,58,credited-by-mirror
a,2025-06-15,kp.ru,domain,10,credited-by-mirror
a,2025-06-15,lenta.ru,domain,19,credited-by-mirror
a,2025-06-15,ria.ru,domain,27,credited-by-mirror
a,2025-06-15,russian.rt.com,domain,5,credited-by-mirror
a,2025-06-15,tass.ru,domain,57,credited-by-mirror
a,2025-06-16,Telegram: leblorikzov,telegram,72,credited-by-mirror
a,2025-06-16,Telegram: lomovkaa,telegram,37,credited-by-mirror
a,2025-06-16,Telegram: oroszokazigazsagoldalan,telegram,231,credited-by-mirror
a,2025-06-16,Telegram: ostashkonews,telegram,6,credited-by-mirror
a,2025-06-16,Telegram: rusputnikmd,telegram,47,credited-by-mirror
a,2025-06-16,kp.ru,domain,13,credited-by-mirror
a,2025-06-16,lenta.ru,domain,52,credited-by-mirror
a,2025-06-16,ria.ru,domain,74,credited-by-mirror
a,2025-06-16,russian.rt.com,domain,1,credited-by-mirror
a,2025-06-16,tass.ru,domain,88,credited-by-mirror
a,2025-06-17,Telegram: leblorikzov,telegram,120,credited-by-mirror
a,2025-06-17,Telegram: lomovkaa,telegram,37,credited-by-mirror
a,2025-06-17,Telegram: oroszokazigazsagoldalan,telegram,262,credited-by-mirror
a,2025-06-17,Telegram: ostashkonews,telegram,15,credited-by-mirror
a,2025-06-17,Telegram: rusputnikmd,telegram,52,credited-by-mirror
a,2025-06-17,kp.ru,domain,20,credited-by-mirror
a,2025-06-17,lenta.ru,domain,58,credited-by-mirror
a,2025-06-17,ria.ru,domain,98,credited-by-mirror
a,2025-06-17,russian.rt.com,domain,11,credited-by-mirror
a,2025-06-17,tass.ru,domain,154,credited-by-mirror
a,2025-06-18,Telegram: leblorikzov,telegram,89,credited-by-mirror
a,2025-06-18,Telegram: lomovkaa,telegram,40,credited-by-mirror
a,2025-06-18,Telegram: oroszokazigazsagoldalan,telegram,200,credited-by-mirror
a,2025-06-18,Telegram: ostashkonews,telegram,18,credited-by-mirror
a,2025-06-18,Telegram: rusputnikmd,telegram,80,credited-by-mirror
a,2025-06-18,kp.ru,domain,7,credited-by-mirror
a,2025-06-18,lenta.ru,domain,58,credited-by-mirror
a,2025-06-18,ria.ru,domain,68,credited-by-mirror
a,2025-06-18,russian.rt.com,domain,6,credited-by-mirror
a,2025-06-18,tass.ru,domain,169,credited-by-mirror
a,2025-06-19,Telegram: leblorikzov,telegram,94,credited-by-mirror
a,2025-06-19,Telegram: lomovkaa,telegram,37,credited-by-mirror
a,2025-06-19,Telegram: oroszokazigazsagoldalan,telegram,177,credited-by-mirror
a,2025-06-19,Telegram: ostashkonews,telegram,17,credited-by-mirror
a,2025-06-19,Telegram: rusputnikmd,telegram,67,credited-by-mirror
a,2025-06-19,kp.ru,domain,10,credited-by-mirror
a,2025-06-19,lenta.ru,domain,29,credited-by-mirror
a,2025-06-19,ria.ru,domain,31,credited-by-mirror
a,2025-06-19,russian.rt.com,domain,13,credited-by-mirror
a,2025-06-19,tass.ru,domain,74,credited-by-mirror
a,2025-06-20,Telegram: leblorikzov,telegram,72,credited-by-mirror
a,2025-06-20,Telegram: lomovkaa,telegram,34,credited-by-mirror
a,2025-06-20,Telegram: oroszokazigazsagoldalan,telegram,148,credited-by-mirror
a,2025-06-20,Telegram: ostashkonews,telegram,19,credited-by-mirror
a,2025-06-20,Telegram: rusputnikmd,telegram,60,credited-by-mirror
a,2025-06-20,kp.ru,domain,9,credited-by-mirror
a,2025-06-20,lenta.ru,domain,29,credited-by-mirror
a,2025-06-20,ria.ru,domain,22,credited-by-mirror
a,2025-06-20,russian.rt.com,domain,3,credited-by-mirror
a,2025-06-20,tass.ru,domain,67,credited-by-mirror
a,2025-06-21,Telegram: leblorikzov,telegram,62,credited-by-mirror
a,2025-06-21,Telegram: lomovkaa,telegram,37,credited-by-mirror
a,2025-06-21,Telegram: oroszokazigazsagoldalan,telegram,120,credited-by-mirror
a,2025-06-21,Telegram: ostashkonews,telegram,15,credited-by-mirror
a,2025-06-21,Telegram: rusputnikmd,telegram,35,credited-by-mirror
a,2025-06-21,kp.ru,domain,14,credited-by-mirror
a,2025-06-21,lenta.ru,domain,25,credited-by-mirror
a,2025-06-21,ria.ru,domain,20,credited-by-mirror
a,2025-06-21,russian.rt.com,domain,5,credited-by-mirror
a,2025-06-21,tass.ru,domain,38,credited-by-mirror
a,2025-06-22,Telegram: leblorikzov,telegram,142,credited-by-mirror
a,2025-06-22,Telegram: lomovkaa,telegram,37,credited-by-mirror
a,2025-06-22,Telegram: oroszokazigazsagoldalan,telegram,255,credited-by-mirror
a,2025-06-22,Telegram: ostashkonews,telegram,15,credited-by-mirror
a,2025-06-22,Telegram: rusputnikmd,telegram,38,credited-by-mirror
a,2025-06-22,kp.ru,domain,5,credited-by-mirror
a,2025-06-22,lenta.ru,domain,9,credited-by-mirror
a,2025-06-22,ria.ru,domain,26,credited-by-mirror
a,2025-06-22,russian.rt.com,domain,1,credited-by-mirror
a,2025-06-22,tass.ru,domain,34,credited-by-mirror
a,2025-06-23,Telegram: leblorikzov,telegram,87,credited-by-mirror
a,2025-06-23,Telegram: lomovkaa,telegram,53,credited-by-mirror
a,2025-06-23,Telegram: oroszokazigazsagoldalan,telegram,201,credited-by-mirror
a,2025-06-23,Telegram: ostashkonews,telegram,26,credited-by-mirror
a,2025-06-23,Telegram: rusputnikmd,telegram,85,credited-by-mirror
a,2025-06-23,kp.ru,domain,26,credited-by-mirror
a,2025-06-23,lenta.ru,domain,25,credited-by-mirror
a,2025-06-23,ria.ru,domain,47,credited-by-mirror
a,2025-06-23,russian.rt.com,domain,5,credited-by-mirror
a,2025-06-23,tass.ru,domain,50,credited-by-mirror
a,2025-06-24,Telegram: leblorikzov,telegram,84,credited-by-mirror
a,2025-06-24,Telegram: lomovkaa,telegram,66,credited-by-mirror
a,2025-06-24,Telegram: oroszokazigazsagoldalan,telegram,223,credited-by-mirror
a,2025-06-24,Telegram: ostashkonews,telegram,36,credited-by-mirror
a,2025-06-24,Telegram: rusputnikmd,telegram,58,credited-by-mirror
a,2025-06-24,kp.ru,domain,32,credited-by-mirror
a,2025-06-24,lenta.ru,domain,67,credited-by-mirror
a,2025-06-24,ria.ru,domain,79,credited-by-mirror
a,2025-06-24,russian.rt.com,domain,3,credited-by-mirror
a,2025-06-24,tass.ru,domain,74,credited-by-mirror
a,2025-06-25,Telegram: leblorikzov,telegram,73,credited-by-mirror
a,2025-06-25,Telegram: lomovkaa,telegram,50,credited-by-mirror
a,2025-06-25,Telegram: oroszokazigazsagoldalan,telegram,190,credited-by-mirror
a,2025-06-25,Telegram: ostashkonews,telegram,26,credited-by-mirror
a,2025-06-25,Telegram: rusputnikmd,telegram,70,credited-by-mirror
a,2025-06-25,kp.ru,domain,53,credited-by-mirror
a,2025-06-25,lenta.ru,domain,74,credited-by-mirror
a,2025-06-25,ria.ru,domain,89,credited-by-mirror
a,2025-06-25,russian.rt.com,domain,6,credited-by-mirror
a,2025-06-25,tass.ru,domain,98,credited-by-mirror
a,2025-06-26,Telegram: leblorikzov,telegram,85,credited-by-mirror
a,2025-06-26,Telegram: lomovkaa,telegram,60,credited-by-mirror
a,2025-06-26,Telegram: oroszokazigazsagoldalan,telegram,165,credited-by-mirror
a,2025-06-26,Telegram: ostashkonews,telegram,33,credited-by-mirror
a,2025-06-26,Telegram: rusputnikmd,telegram,90,credited-by-mirror
a,2025-06-26,kp.ru,domain,35,credited-by-mirror
a,2025-06-26,lenta.ru,domain,72,credited-by-mirror
a,2025-06-26,ria.ru,domain,82,credited-by-mirror
a,2025-06-26,russian.rt.com,domain,8,credited-by-mirror
a,2025-06-26,tass.ru,domain,100,credited-by-mirror
a,2025-06-27,Telegram: leblorikzov,telegram,64,credited-by-mirror
a,2025-06-27,Telegram: lomovkaa,telegram,48,credited-by-mirror
a,2025-06-27,Telegram: oroszokazigazsagoldalan,telegram,217,credited-by-mirror
a,2025-06-27,Telegram: ostashkonews,telegram,30,credited-by-mirror
a,2025-06-27,Telegram: rusputnikmd,telegram,84,credited-by-mirror
a,2025-06-27,kp.ru,domain,28,credited-by-mirror
a,2025-06-27,lenta.ru,domain,52,credited-by-mirror
a,2025-06-27,ria.ru,domain,50,credited-by-mirror
a,2025-06-27,russian.rt.com,domain,7,credited-by-mirror
a,2025-06-27,tass.ru,domain,38,credited-by-mirror
a,2025-06-28,Telegram: leblorikzov,telegram,88,credited-by-mirror
a,2025-06-28,Telegram: lomovkaa,telegram,56,credited-by-mirror
a,2025-06-28,Telegram: oroszokazigazsagoldalan,telegram,163,credited-by-mirror
a,2025-06-28,Telegram: ostashkonews,telegram,16,credited-by-mirror
a,2025-06-28,Telegram: rusputnikmd,telegram,50,credited-by-mirror
a,2025-06-28,kp.ru,domain,10,credited-by-mirror
a,2025-06-28,lenta.ru,domain,17,credited-by-mirror
a,2025-06-28,ria.ru,domain,19,credited-by-mirror
a,2025-06-28,russian.rt.com,domain,6,credited-by-mirror
a,2025-06-28,tass.ru,domain,25,credited-by-mirror
a,2025-06-29,Telegram: leblorikzov,telegram,84,credited-by-mirror
a,2025-06-29,Telegram: lomovkaa,telegram,49,credited-by-mirror
a,2025-06-29,Telegram: oroszokazigazsagoldalan,telegram,153,credited-by-mirror
a,2025-06-29,Telegram: ostashkonews,telegram,16,credited-by-mirror
a,2025-06-29,Telegram: rusputnikmd,telegram,32,credited-by-mirror
a,2025-06-29,kp.ru,domain,9,credited-by-mirror
a,2025-06-29,lenta.ru,domain,16,credited-by-mirror
a,2025-06-29,ria.ru,domain,27,credited-by-mirror
a,2025-06-29,russian.rt.com,domain,9,credited-by-mirror
a,2025-06-29,tass.ru,domain,10,credited-by-mirror
a,2025-06-30,Telegram: leblorikzov,telegram,80,credited-by-mirror
a,2025-06-30,Telegram: lomovkaa,telegram,54,credited-by-mirror
a,2025-06-30,Telegram: oroszokazigazsagoldalan,telegram,188,credited-by-mirror
a,2025-06-30,Telegram: ostashkonews,telegram,14,credited-by-mirror
a,2025-06-30,Telegram: rusputnikmd,telegram,61,credited-by-mirror
a,2025-06-30,kp.ru,domain,16,credited-by-mirror
a,2025-06-30,lenta.ru,domain,26,credited-by-mirror
a,2025-06-30,ria.ru,domain,35,credited-by-mirror
a,2025-06-30,russian.rt.com,domain,10,credited-by-mirror
a,2025-06-30,tass.ru,domain,37,credited-by-mirror
abkhazia,2025-06-01,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-01,sputnik-abkhazia.info,domain,6,credited-by-mirror
abkhazia,2025-06-02,sputnik-abkhazia.info,domain,16,credited-by-mirror
abkhazia,2025-06-03,sputnik-abkhazia.info,domain,13,credited-by-mirror
abkhazia,2025-06-04,sputnik-abkhazia.info,domain,12,credited-by-mirror
abkhazia,2025-06-05,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-06-05,sputnik-abkhazia.info,domain,18,credited-by-mirror
abkhazia,2025-06-06,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-06-06,sputnik-abkhazia.info,domain,10,credited-by-mirror
abkhazia,2025-06-07,sputnik-abkhazia.info,domain,9,credited-by-mirror
abkhazia,2025-06-08,sputnik-abkhazia.info,domain,3,credited-by-mirror
abkhazia,2025-06-09,sputnik-abkhazia.info,domain,15,credited-by-mirror
abkhazia,2025-06-10,sputnik-abkhazia.info,domain,20,credited-by-mirror
abkhazia,2025-06-11,sputnik-abkhazia.info,domain,8,credited-by-mirror
abkhazia,2025-06-12,sputnik-abkhazia.info,domain,13,credited-by-mirror
abkhazia,2025-06-13,sputnik-abkhazia.info,domain,12,credited-by-mirror
abkhazia,2025-06-14,sputnik-abkhazia.info,domain,7,credited-by-mirror
abkhazia,2025-06-15,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-15,sputnik-abkhazia.info,domain,4,credited-by-mirror
abkhazia,2025-06-16,sputnik-abkhazia.info,domain,14,credited-by-mirror
abkhazia,2025-06-17,presidentofabkhazia.org,domain,1,credited-by-mirror
abkhazia,2025-06-17,sputnik-abkhazia.info,domain,27,credited-by-mirror
abkhazia,2025-06-18,sputnik-abkhazia.info,domain,22,credited-by-mirror
abkhazia,2025-06-19,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-19,sputnik-abkhazia.info,domain,18,credited-by-mirror
abkhazia,2025-06-20,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-20,sputnik-abkhazia.info,domain,22,credited-by-mirror
abkhazia,2025-06-21,sputnik-abkhazia.info,domain,11,credited-by-mirror
abkhazia,2025-06-22,sputnik-abkhazia.info,domain,12,credited-by-mirror
abkhazia,2025-06-23,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-23,sputnik-abkhazia.info,domain,15,credited-by-mirror
abkhazia,2025-06-24,sputnik-abkhazia.info,domain,27,credited-by-mirror
abkhazia,2025-06-25,presidentofabkhazia.org,domain,2,credited-by-mirror
abkhazia,2025-06-25,sputnik-abkhazia.info,domain,22,credited-by-mirror
abkhazia,2025-06-26,sputnik-abkhazia.info,domain,19,credited-by-mirror
abkhazia,2025-06-27,sputnik-abkhazia.info,domain,19,credited-by-mirror
abkhazia,2025-06-28,sputnik-abkhazia.info,domain,10,credited-by-mirror
abkhazia,2025-06-29,sputnik-abkhazia.info,domain,5,credited-by-mirror
abkhazia,2025-06-30,sputnik-abkhazia.info,domain,25,credited-by-mirror
albania,2025-06-01,Telegram: vestniksrb,telegram,2,credited-by-mirror
albania,2025-06-02,Telegram: vestniksrb,telegram,2,credited-by-mirror
albania,2025-06-02,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-03,Telegram: rybar,telegram,1,credited-by-mirror
albania,2025-06-03,Telegram: vestniksrb,telegram,1,credited-by-mirror
albania,2025-06-05,ria.ru,domain,1,credited-by-mirror
albania,2025-06-05,tass.ru,domain,1,credited-by-mirror
albania,2025-06-06,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-06,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-07,tass.ru,domain,1,credited-by-mirror
albania,2025-06-08,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-11,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-11,Telegram: rybar,telegram,1,credited-by-mirror
albania,2025-06-11,tass.ru,domain,1,credited-by-mirror
albania,2025-06-12,Telegram: Politnavigator,telegram,3,credited-by-mirror
albania,2025-06-12,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-12,tass.ru,domain,1,credited-by-mirror
albania,2025-06-13,Telegram: Politnavigator,telegram,4,credited-by-mirror
albania,2025-06-13,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-13,ria.ru,domain,2,credited-by-mirror
albania,2025-06-13,tass.ru,domain,1,credited-by-mirror
albania,2025-06-14,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-06-15,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-15,ria.ru,domain,1,credited-by-mirror
albania,2025-06-16,Telegram: Politnavigator,telegram,2,credited-by-mirror
albania,2025-06-16,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-17,tass.ru,domain,1,credited-by-mirror
albania,2025-06-18,Telegram: Politnavigator,telegram,3,credited-by-mirror
albania,2025-06-18,Telegram: infantmilitario,telegram,1,credited-by-mirror
albania,2025-06-18,Telegram: rybar,telegram,1,credited-by-mirror
albania,2025-06-19,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-20,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-20,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-20,Telegram: rybar,telegram,1,credited-by-mirror
albania,2025-06-20,tass.ru,domain,1,credited-by-mirror
albania,2025-06-22,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-23,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-24,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-25,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-25,ria.ru,domain,1,credited-by-mirror
albania,2025-06-25,tass.ru,domain,3,credited-by-mirror
albania,2025-06-26,Telegram: rusembalb,telegram,1,credited-by-mirror
albania,2025-06-26,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-26,ria.ru,domain,1,credited-by-mirror
albania,2025-06-26,tass.ru,domain,1,credited-by-mirror
albania,2025-06-27,Telegram: Politnavigator,telegram,1,credited-by-mirror
albania,2025-06-27,lenta.ru,domain,1,credited-by-mirror
albania,2025-06-27,ria.ru,domain,1,credited-by-mirror
albania,2025-06-27,tass.ru,domain,1,credited-by-mirror
albania,2025-06-28,Telegram: Politnavigator,telegram,2,credited-by-mirror
albania,2025-06-28,Telegram: vestniksrb,telegram,1,credited-by-mirror
albania,2025-06-28,tass.ru,domain,1,credited-by-mirror
algeria,2025-06-01,Telegram: Sputnik_Arabic,telegram,2,credited-by-mirror
algeria,2025-06-01,arabic.rt.com,domain,2,credited-by-mirror
algeria,2025-06-01,sarabic.ae,domain,3,credited-by-mirror
algeria,2025-06-01,tass.ru,domain,1,credited-by-mirror
algeria,2025-06-02,Telegram: meridienamitie,telegram,1,credited-by-mirror
algeria,2025-06-02,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-06-02,ar.topwar.ru,domain,1,credited-by-mirror
algeria,2025-06-02,arabic.rt.com,domain,6,credited-by-mirror
algeria,2025-06-02,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-06-03,Telegram: meridienamitie,telegram,1,credited-by-mirror
algeria,2025-06-03,Telegram: rustradealgeria,telegram,1,credited-by-mirror
algeria,2025-06-03,ar.topwar.ru,domain,2,credited-by-mirror
algeria,2025-06-03,arabic.rt.com,domain,5,credited-by-mirror
algeria,2025-06-03,sarabic.ae,domain,2,credited-by-mirror
algeria,2025-06-03,tass.ru,domain,1,credited-by-mirror
algeria,2025-06-04,ar.topwar.ru,domain,1,credited-by-mirror
